entrantId,lap,time,timeOfDay,annotation
6577,6,18410,14:11:35,
6584,21,31217,14:32:21,
6582,26,32514,14:39:50,
6571,28,34606,14:42:36,
6583,29,36471,14:43:33,
6571,32,31397,14:48:39,
6577,37,28486,14:54:44,
6567,40,196687,14:58:00,
6587,40,37583,14:58:03,
6581,41,47296,15:00:20,
6587,42,31521,15:01:17,
6578,42,28653,15:01:46,
6576,43,27967,15:01:51,
6586,44,28874,15:02:50,
6570,44,28042,15:04:24,
6587,44,18303,15:04:27,
6580,46,28743,15:05:58,
6580,47,28780,15:07:46,
6579,48,28088,15:10:06,
6568,50,28221,15:11:06,
6566,51,27481,15:12:09,
6572,52,30514,15:14:24,
6584,60,27920,15:26:10,
6581,62,18939,15:30:14,
6583,63,43792,15:30:48,
6568,65,26441,15:31:43,
