sessionId,entrantId,positionOrder,positionText,laps,time
2002-14-Q,6586,1,1,9,103726
2002-14-Q,6567,2,2,12,104150
2002-14-Q,6587,3,3,12,104335
2002-14-Q,6568,4,4,12,104348
2002-14-Q,6569,5,5,12,104634
2002-14-Q,6566,6,6,12,104759
2002-14-Q,6576,7,7,11,105386
2002-14-Q,6588,8,8,12,105865
2002-14-Q,6584,9,9,12,105880
2002-14-Q,6577,10,10,12,105972
2002-14-Q,6589,11,11,10,106056
2002-14-Q,6574,12,12,11,106403
2002-14-Q,6585,13,13,12,106485
2002-14-Q,6572,14,14,11,106508
2002-14-Q,6575,15,15,10,106553
2002-14-Q,6573,16,16,12,106875
2002-14-Q,6571,17,17,12,106896
2002-14-Q,6570,18,18,10,107272
2002-14-Q,6583,19,19,12,107562
2002-14-Q,6590,20,20,11,108170
