entrantId,lap,time,timeOfDay,annotation
7166,11,23243,15:26:15,
7166,13,16224,15:29:01,Drive-through
7175,19,21525,15:36:00,
7174,21,22552,15:37:18,
7159,21,25236,15:37:22,
7164,22,21878,15:38:23,
7160,23,21709,15:40:05,
7176,24,21672,15:41:20,
7158,25,21547,15:42:23,
7162,25,22239,15:42:27,
7165,25,21982,15:42:36,
7169,26,21985,15:43:43,
7173,27,22772,15:45:22,
7163,28,22330,15:46:02,
7171,30,30067,15:47:46,
7170,31,21110,15:49:00,
7168,32,25091,15:51:13,
7161,34,22265,15:53:32,
7167,35,21225,15:54:33,
7172,41,21266,16:01:19,
7157,46,22305,16:07:18,
7159,50,22251,16:11:04,
7166,62,22309,16:27:00,
