entrantId,positionOrder,positionText,laps,time
5857,1,1,,91709
5858,2,2,,92835
5861,3,3,,93205
5862,4,4,,94305
5883,5,5,,94531
5867,6,6,,95048
5887,7,7,,95529
5882,8,8,,95553
5885,9,9,,95566
5874,10,10,,95877
5881,11,11,,95892
5873,12,12,,96182
5888,13,13,,96368
5863,14,14,,96553
5866,15,15,,96724
5898,16,16,,96837
5872,17,17,,97881
5878,18,18,,98076
5886,19,19,,98575
5900,20,20,,98602
5868,21,21,,98714
5899,22,22,,98733
5884,23,23,,100209
5895,24,24,,100485
5893,25,25,,101426
5879,26,26,,102374
