entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6676,1,1,5360574,2,,71,10,1,10,,,
6675,2,2,5363101,5,,71,8,1,8,2527,,
6671,3,3,5385414,1,,71,6,1,6,24840,,
6692,4,4,5396242,7,,71,5,1,5,35668,,
6672,5,5,5400792,3,,71,4,1,4,40218,,
6693,6,6,5429747,9,,71,3,1,3,"01:09,17",,
6669,7,7,,4,,70,2,1,2,+1 lap,,
6682,8,8,,10,,70,1,1,1,+1 lap,,
6680,9,9,,6,,70,0,1,0,+1 lap,,
6670,10,10,,19,10,70,0,1,0,+1 lap,,
6678,11,11,,8,,70,0,1,0,+1 lap,,
6677,12,12,,PL,,70,0,1,0,+1 lap,,
6681,13,13,,17,10,69,0,1,0,,,Engine
6699,14,14,,16,,69,0,1,0,+2 laps,,
6711,15,15,,15,,68,0,1,0,+3 laps,,
6710,16,DNF,,PL,,55,0,1,0,,,Driveshaft
6673,17,NC,,12,,45,0,1,0,+26 laps,,
6705,18,DNF,,18,,34,0,1,0,,,Engine
6709,19,DNF,,13,,0,0,1,0,,,Collision
6679,20,DNF,,14,,0,0,1,0,,,Collision
