sessionId,entrantId,positionOrder,positionText,laps,time
2005-17-FP3,6671,1,1,7,72738
2005-17-FP3,6672,2,2,9,72789
2005-17-FP3,6676,3,3,10,73050
2005-17-FP3,6675,4,4,6,73088
2005-17-FP3,6669,5,5,9,73186
2005-17-FP3,6693,6,6,8,73529
2005-17-FP3,6709,7,7,8,73795
2005-17-FP3,6681,8,8,12,73869
2005-17-FP3,6682,9,9,9,73908
2005-17-FP3,6692,10,10,8,73952
2005-17-FP3,6670,11,11,9,74042
2005-17-FP3,6680,12,12,12,74051
2005-17-FP3,6673,13,13,8,74112
2005-17-FP3,6678,14,14,8,74255
2005-17-FP3,6679,15,15,5,74401
2005-17-FP3,6677,16,16,11,74479
2005-17-FP3,6710,17,17,11,74851
2005-17-FP3,6711,18,18,9,75252
2005-17-FP3,6705,19,19,8,75772
2005-17-FP3,6699,20,20,13,75815
