entrantId,lap,time,timeOfDay,annotation
7303,8,22076,15:14:47,
7293,9,21910,15:16:10,
7309,9,26170,15:16:10,
7287,9,22114,15:16:11,
7288,10,29211,15:17:40,
7302,13,24001,15:21:59,
7296,14,22753,15:23:24,
7312,15,21402,15:24:37,
7313,16,21974,15:25:56,
7297,16,22922,15:26:11,
7299,17,21541,15:27:16,
7311,17,28404,15:27:23,
7300,18,21171,15:28:39,
7307,18,21958,15:29:10,
7294,20,22916,15:31:46,
7283,23,21407,15:35:32,
7284,24,21862,15:37:20,
7314,28,21886,15:43:20,
7307,29,22203,15:45:13,
7303,31,21762,15:47:54,
7293,34,22403,15:52:02,
7302,34,22197,15:52:24,
7297,38,21955,15:57:58,
7288,38,22853,15:58:02,
7287,40,23242,16:00:39,
7296,41,22152,16:02:32,
7300,42,22030,16:02:48,
7284,42,20880,16:02:51,
7311,43,21452,16:04:31,
7294,43,24152,16:04:39,
7299,44,21430,16:05:28,
7312,44,22051,16:05:56,
7309,44,21181,16:06:33,
7314,46,21675,16:08:49,
7313,49,21728,16:12:41,
7283,51,21680,16:14:53,
