entrantId,positionOrder,positionText,laps,time
6083,1,1,,75671
6111,2,2,,76365
6096,3,3,,76837
6063,4,4,,77156
6094,5,5,,77294
6084,6,6,,77431
6120,7,7,,77437
6062,8,8,,77596
6103,9,9,,77640
6113,10,10,,78235
6095,11,11,,78738
6119,12,12,,79091
6078,13,13,,79107
6082,14,14,,79202
6072,15,15,,79341
6121,16,16,,79408
6104,17,17,,79476
6081,18,18,,79567
6068,19,19,,79579
6071,20,20,,79804
6098,21,21,,79861
6107,22,22,,79970
6066,23,23,,80630
6097,24,24,,80846
6099,25,25,,81047
6093,26,26,,81101
6100,27,27,,81222
6101,28,28,,81342
6106,29,29,,81489
6116,30,30,,83135
