entrantId,positionOrder,positionText,laps,time
6096,1,1,,82730
6083,2,2,,83114
6084,3,3,,83554
6094,4,4,,84093
6063,5,5,,84513
6113,6,6,,84864
6068,7,7,,84884
6062,8,8,,84999
6098,9,9,,85037
6069,10,10,,85056
6111,11,11,,85073
6103,12,12,,85490
6095,13,13,,85503
6106,14,14,,85705
6105,15,15,,85918
6104,16,16,,85924
6078,17,17,,86004
6088,18,18,,86044
6102,19,19,,86232
6107,20,20,,86326
6081,21,21,,86519
6093,22,22,,86695
6082,23,23,,87061
6099,24,24,,87406
6066,25,25,,87604
6108,26,26,,87653
6071,27,27,,87850
6072,28,28,,88552
6109,29,29,,88816
6097,30,30,,88869
