entrantId,positionOrder,positionText,laps,time
6235,1,1,,97978
6221,2,2,,99260
6236,3,3,,99326
6222,4,4,,100495
6226,5,5,,101622
6228,6,6,,102145
6209,7,7,,102430
6240,8,8,,102622
6230,9,9,,102762
6190,10,10,,102788
6227,11,11,,102943
6196,12,12,,102991
6215,13,13,,103235
6210,14,14,,103395
6213,15,15,,103439
6214,16,16,,103814
6243,17,17,,103840
6229,18,18,,104086
6189,19,19,,104112
6205,20,20,,104440
6231,21,21,,104469
6206,22,22,,105093
6195,23,23,,105330
6216,24,24,,105721
6242,25,25,,106721
6239,26,26,,106767
