entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6400,1,1,7189307,3,,65,10,1,10,,
6402,2,2,7234609,4,,65,6,1,6,,
6405,3,3,7237695,2,,65,4,1,4,,
6413,4,4,,11,,64,3,1,3,,
6406,5,5,,10,,64,2,1,2,,
6409,6,6,,17,,63,1,1,1,,
6415,7,DNF,,13,,47,0,1,0,,Spun off
6410,8,DNF,,7,,45,0,1,0,,Clutch
6403,9,DNF,,5,,44,0,1,0,,Spun off
6412,10,DNF,,9,,20,0,1,0,,Spun off
6411,11,DNF,,15,,17,0,1,0,,Differential
6404,12,DNF,,1,,10,0,1,0,,Spun off
6416,13,DNF,,16,,8,0,1,0,,Electrical
6401,14,DNF,,6,,1,0,1,0,,Spun off
6408,15,DNF,,8,,1,0,1,0,,Collision damage
6419,16,DNF,,19,,1,0,1,0,,Collision damage
6407,17,DNF,,14,,0,0,1,0,,Collision
6414,18,DNF,,20,,0,0,1,0,,Collision
6418,19,DNF,,18,,0,0,1,0,,Collision
6417,20,DSQ,,12,,16,0,1,0,,Illegal car change
