sessionId,entrantId,positionOrder,positionText,laps,time
1996-07-Q,6404,1,1,11,80650
1996-07-Q,6405,2,2,12,81084
1996-07-Q,6400,3,3,11,81587
1996-07-Q,6402,4,4,8,82061
1996-07-Q,6403,5,5,12,82125
1996-07-Q,6401,6,6,11,82333
1996-07-Q,6410,7,7,12,82379
1996-07-Q,6408,8,8,11,82685
1996-07-Q,6412,9,9,11,83027
1996-07-Q,6406,10,10,12,83070
1996-07-Q,6413,11,11,11,83195
1996-07-Q,6417,12,12,12,83224
1996-07-Q,6415,13,13,12,83371
1996-07-Q,6407,14,14,12,83416
1996-07-Q,6411,15,15,12,83438
1996-07-Q,6416,16,16,10,84401
1996-07-Q,6409,17,17,12,84468
1996-07-Q,6418,18,18,12,85274
1996-07-Q,6419,19,19,12,85531
1996-07-Q,6414,20,20,12,85621
1996-07-Q,6423,21,21,12,86615
1996-07-Q,6424,22,22,12,87358
