sessionId,entrantId,positionOrder,positionText,laps,time
2003-14-WU,6616,1,1,4,81633
2003-14-WU,6594,2,2,5,81819
2003-14-WU,6607,3,3,7,82462
2003-14-WU,6606,4,4,7,82472
2003-14-WU,6596,5,5,5,82480
2003-14-WU,6597,6,6,4,82512
2003-14-WU,6625,7,7,4,82534
2003-14-WU,6618,8,8,4,82581
2003-14-WU,6619,9,9,6,82591
2003-14-WU,6610,10,10,5,83095
2003-14-WU,6602,11,11,7,83270
2003-14-WU,6604,12,12,6,83378
2003-14-WU,6601,13,13,6,83382
2003-14-WU,6611,14,14,6,83467
2003-14-WU,6620,15,15,6,83601
2003-14-WU,6600,16,16,6,84157
2003-14-WU,6624,17,17,7,86363
2003-14-WU,6621,18,18,4,87384
2003-14-WU,6615,19,19,4,87906
2003-14-WU,6609,20,20,3,
