entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
5517,1,1,6641330,2,,80,9,1,9,,
5518,2,2,6650520,3,,80,6,1,6,,
5521,3,3,6676250,4,,80,4,1,4,,
5535,4,4,6690640,6,,80,3,1,3,,
5519,5,5,6708030,8,,80,2,1,2,,
5545,6,6,,17,,79,1,1,1,,
5534,7,7,,18,,78,0,1,0,,
5530,8,8,,20,,77,0,1,0,,
5528,9,DNF,,19,,70,0,1,0,,Fuel system
5540,10,DNF,,11,,67,0,1,0,,Fuel system
5537,11,DNF,,10,,64,0,1,0,,Fuel pump
5522,12,DNF,,15,,49,0,1,0,,Accident
5536,13,DNF,,9,,41,0,1,0,,Collision
5538,14,DNF,,12,,41,0,1,0,,Collision
5533,15,DNF,,16,,41,0,1,0,,Engine
5525,16,DNF,,21,,41,0,1,0,,Collision
5541,17,DNF,,1,,33,0,1,0,,Fuel system
5544,18,DNF,,24,,26,0,1,0,,Accident
5527,19,DNF,,7,,25,0,1,0,,Accident
5539,20,DNF,,5,,17,0,1,0,,Halfshaft
5523,21,DNF,,23,,16,0,1,0,,Brakes
5526,22,DNF,,13,,13,0,1,0,,Accident
5529,23,DNF,,14,,0,0,1,0,,Collision
5524,24,DNF,,22,,0,0,1,0,,Collision
