entrantId,positionOrder,positionText,laps,time
5517,1,1,,80911
5537,2,2,,81722
5539,3,3,,81723
5518,4,4,,81739
5540,5,5,,81828
5541,6,6,,81983
5535,7,7,,82020
5526,8,8,,82380
5527,9,9,,82461
5536,10,10,,82592
5521,11,11,,82675
5519,12,12,,82992
5529,13,13,,83049
5538,14,14,,83140
5522,15,15,,83298
5533,16,16,,83356
5530,17,17,,83363
5545,18,18,,83373
5542,19,19,,83504
5524,20,20,,83728
5525,21,21,,83802
5544,22,22,,84032
5532,23,23,,85017
5520,24,24,,85164
5543,25,25,,85190
5531,26,26,,86074
5523,27,27,,86419
5534,28,28,,86730
5528,29,29,,88045
