entrantId,positionOrder,positionText,laps,time
5541,1,1,,79399
5517,2,2,,79408
5518,3,3,,80149
5521,4,4,,80289
5539,5,5,,80462
5535,6,6,,80476
5527,7,7,,80573
5519,8,8,,80643
5536,9,9,,80664
5537,10,10,,80787
5540,11,11,,80909
5538,12,12,,80925
5526,13,13,,80928
5529,14,14,,80980
5522,15,15,,81000
5533,16,16,,81001
5545,17,17,,81298
5534,18,18,,81409
5528,19,19,,81522
5530,20,20,,81540
5525,21,21,,81758
5524,22,22,,82028
5523,23,23,,82183
5544,24,24,,82213
5520,25,25,,82284
5531,26,26,,82356
5543,27,27,,82673
5532,28,28,,84383
5542,29,29,,
