entrantId,lap,time,timeOfDay,annotation
6529,1,50039,14:04:24,
6525,1,36553,14:04:32,
6521,9,102771,14:15:31,
6521,10,192633,14:18:36,
6519,15,29940,14:24:01,
6522,22,93885,14:33:53,
6515,24,31038,14:35:54,
6526,25,28432,14:38:13,
6528,26,34035,14:40:05,
6519,26,219673,14:40:11,
6511,27,27767,14:39:28,
6516,27,33629,14:40:47,
6517,28,30521,14:41:10,
6530,28,28804,14:42:27,
6527,28,28313,14:42:30,
6512,29,26948,14:42:33,
6523,29,27412,14:43:10,
6529,29,28922,14:43:53,
6524,30,27119,14:44:27,
6509,31,27977,14:44:43,
6518,31,28607,14:45:28,
6510,32,28159,14:46:20,
6532,32,28682,14:46:47,
6520,32,28045,14:47:10,
6525,36,33659,14:54:50,
6533,43,30612,15:02:41,
6520,45,28628,15:05:31,
6527,45,30236,15:07:02,
6524,46,29880,15:06:53,
6512,47,29615,15:07:19,
6526,47,27949,15:09:17,
6516,48,31369,15:10:28,
6511,50,28125,15:11:03,
6517,50,29404,15:11:37,
6515,50,30696,15:12:24,
6529,50,29051,15:13:25,
6527,50,28958,15:14:29,
6510,51,27263,15:12:26,
6528,52,28394,15:17:28,
6509,53,28690,15:14:46,
6530,53,27891,15:18:07,
6523,54,27312,15:17:54,
6518,55,28194,15:19:03,
6532,56,27481,15:20:08,
6528,67,29338,15:39:07,
