sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1981-03-R,5521,1,1,5672740,1,,53,9,1,9,,,
1981-03-R,5518,2,2,5699350,4,,53,6,1,6,26610,,
1981-03-R,5529,3,3,5722720,2,,53,4,1,4,49980,,
1981-03-R,5517,4,4,5740620,3,,53,3,1,3,"01:07,88",,
1981-03-R,5530,5,5,5764590,5,,53,2,1,2,"01:31,85",,
1981-03-R,5526,6,6,,10,,52,1,1,1,+1 lap,,
1981-03-R,5541,7,7,,9,,52,0,1,0,+1 lap,,
1981-03-R,5535,8,8,,17,,52,0,1,0,+1 lap,,
1981-03-R,5542,9,9,,19,,52,0,1,0,+1 lap,,
1981-03-R,5536,10,10,,22,,51,0,1,0,,,Out of fuel
1981-03-R,5524,11,11,,18,,51,0,1,0,+2 laps,,
1981-03-R,5525,12,12,,23,,51,0,1,0,+2 laps,,
1981-03-R,5546,13,13,,24,,51,0,1,0,+2 laps,,
1981-03-R,5539,14,DNF,,7,,40,0,1,0,,,Transmission
1981-03-R,5545,15,DNF,,14,,36,0,1,0,,,Oil leak
1981-03-R,5549,16,DNF,,11,,36,0,1,0,,,Transmission
1981-03-R,5522,17,DNF,,6,,32,0,1,0,,,Electrical
1981-03-R,5534,18,DNF,,20,,28,0,1,0,,,Gearbox
1981-03-R,5538,19,DNF,,21,,19,0,1,0,,,Handling
1981-03-R,5528,20,DNF,,16,,14,0,1,0,,,Engine
1981-03-R,5533,21,DNF,,8,,4,0,1,0,,,Fuel system
1981-03-R,5527,22,DNF,,15,,3,0,1,0,,,Engine
1981-03-R,5540,23,DNF,,12,,3,0,1,0,,,Engine
1981-03-R,5519,24,DNF,,13,,1,0,1,0,,,Clutch
