entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6629,1,1,5726131,1,,70,10,1,10,,
6630,2,2,5730827,2,,70,8,1,8,,
6636,3,3,5770730,5,,70,6,1,6,,
6631,4,4,5788744,7,,70,5,1,5,,
6637,5,5,5793570,4,,70,4,1,4,,
6638,6,6,,3,,69,3,1,3,,
6658,7,7,,6,,69,2,1,2,,
6639,8,8,,8,,69,1,1,1,,
6656,9,9,,12,,69,0,1,0,,
6641,10,10,,11,,69,0,1,0,,
6660,11,11,,13,,69,0,1,0,,
6645,12,12,,16,,68,0,1,0,,
6642,13,13,,14,,68,0,1,0,,
6647,14,14,,19,,66,0,1,0,,
6648,15,15,,18,,65,0,1,0,,
6646,16,DNF,,17,,48,0,1,0,,Gearbox
6635,17,DNF,,9,,41,0,1,0,,Engine
6661,18,DNF,,15,,31,0,1,0,,Electrical
6640,19,DNF,,20,,21,0,1,0,,Brakes
6657,20,DNF,,10,,13,0,1,0,,Electrical
