sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1999-12-R,6485,1,1,5143057,2,,44,10,1,10,,,
1999-12-R,6484,2,2,5153526,1,,44,6,1,6,10469,,
1999-12-R,6491,3,3,5176490,3,,44,4,1,4,33433,,
1999-12-R,6487,4,4,5188005,6,,44,3,1,3,44948,,
1999-12-R,6489,5,5,5191124,5,,44,2,1,2,48067,,
1999-12-R,6490,6,6,5197973,4,,44,1,1,1,54916,,
1999-12-R,6508,7,7,5199306,9,,44,0,1,0,56249,,
1999-12-R,6488,8,8,5210079,8,,44,0,1,0,"01:07,02",,
1999-12-R,6494,9,9,5216905,16,,44,0,1,0,"01:13,85",,
1999-12-R,6498,10,10,5223799,7,,44,0,1,0,"01:20,74",,
1999-12-R,6492,11,11,5235252,13,,44,0,1,0,"01:32,19",,
1999-12-R,6501,12,12,5239211,12,,44,0,1,0,"01:36,15",,
1999-12-R,6500,13,13,5244600,17,,44,0,1,0,"01:41,54",,
1999-12-R,6493,14,14,5260802,15,,44,0,1,0,"01:57,75",,
1999-12-R,6504,15,15,,11,,43,0,1,0,+1 lap,,
1999-12-R,6503,16,16,,21,,43,0,1,0,+1 lap,,
1999-12-R,6496,17,DNF,,22,,35,0,1,0,,,Transmission
1999-12-R,6502,18,DNF,,20,,33,0,1,0,,,Suspension
1999-12-R,6505,19,DNF,,14,,33,0,1,0,,,Gearbox
1999-12-R,6499,20,DNF,,10,,27,0,1,0,,,Brakes
1999-12-R,6495,21,DNF,,18,,19,0,1,0,,,Spun off
1999-12-R,6497,22,DNF,,19,,0,0,1,0,,,Clutch
