entrantId,positionOrder,positionText,laps,time
5344,1,1,,82058
5355,2,2,,82737
5354,3,3,,82783
5350,4,4,,83120
5333,5,5,,83369
5346,6,6,,83621
5326,7,7,,83730
5325,8,8,,83737
5317,9,9,,83951
5327,10,10,,83963
5357,11,11,,84030
5297,12,12,,84203
5306,13,13,,84274
5300,14,14,,84761
5301,15,15,,84986
5339,16,16,,85007
5296,17,17,,85813
5340,18,18,,86618
5302,19,19,,86787
5335,20,20,,87011
5315,21,21,,87139
5320,22,22,,87479
5356,23,23,,87560
5334,24,24,,87812
5351,25,25,,88282
5343,26,26,,88388
5341,27,27,,88400
