entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6487,1,1,4918594,5,,45,10,1,10,,,
6508,2,2,4919601,4,,45,6,1,6,1007,,
6491,3,3,4923789,2,,45,4,1,4,5195,,
6489,4,4,4931403,11,,45,3,1,3,12809,,
6485,5,5,4935417,3,,45,2,1,2,16823,,
6500,6,6,4948473,7,,45,1,1,1,29879,,
6493,7,7,4951927,13,,45,0,1,0,33333,,
6494,8,8,4989885,21,,45,0,1,0,"01:11,29",,
6503,9,9,5026912,15,,45,0,1,0,"01:48,32",,
6502,10,10,,19,,44,0,1,0,+1 lap,,
6499,11,11,,17,,40,0,1,0,,,Gearbox
6496,12,DNF,,20,,37,0,1,0,,,Accident
6484,13,DNF,,1,,25,0,1,0,,,Tyre
6488,14,DNF,,14,,21,0,1,0,,,Differential
6505,15,DNF,,18,,20,0,1,0,,,Engine
6497,16,DNF,,22,,15,0,1,0,,,Engine
6490,17,DNF,,8,,13,0,1,0,,,Brakes
6501,18,DNF,,9,,10,0,1,0,,,Engine
6492,19,DNF,,10,,7,0,1,0,,,Suspension
6498,20,DNF,,6,,6,0,1,0,,,Hydraulics
6504,21,DNF,,12,,0,0,1,0,,,Collision
6495,22,DNF,,16,,0,0,1,0,,,Collision
