entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6534,1,1,6109675,1,,77,10,1,10,,,
6535,2,2,6113038,3,,77,6,1,6,3363,,
6537,3,3,6113615,2,,77,4,1,4,3940,,
6538,4,4,6159362,4,,77,3,1,3,49687,,
6536,5,5,6179968,6,,77,2,1,2,"01:10,29",,
6548,6,6,,7,,76,1,1,1,+1 lap,,
6549,7,7,,9,,76,0,1,0,+1 lap,,
6539,8,8,,8,,76,0,1,0,+1 lap,,
6543,9,9,,10,,75,0,1,0,+2 laps,,
6560,10,10,,12,,75,0,1,0,+2 laps,,
6556,11,11,,13,,75,0,1,0,+2 laps,,
6546,12,12,,21,,74,0,1,0,+3 laps,,
6540,13,DNF,,15,,67,0,1,0,,,Engine
6561,14,DNF,,16,,63,0,1,0,,,Spun off
6552,15,DNF,,22,,63,0,1,0,,,Oil pressure
6542,16,DNF,,11,,58,0,1,0,,,Electrical
6559,17,DNF,,5,,53,0,1,0,,,Hydraulics
6553,18,DNF,,18,,37,0,1,0,,,Brakes
6541,19,DNF,,17,,34,0,1,0,,,Spun off
6547,20,DNF,,20,,11,0,1,0,,,Spun off
6557,21,DNF,,19,,8,0,1,0,,,Spun off
6550,22,DNF,,14,,0,0,1,0,,,Spun off
