sessionId,entrantId,positionOrder,positionText,laps,time
1992-12-FP2,6226,1,1,,133261
1992-12-FP2,6235,2,2,,133976
1992-12-FP2,6222,3,3,,134607
1992-12-FP2,6205,4,4,,136263
1992-12-FP2,6227,5,5,,136438
1992-12-FP2,6240,6,6,,136759
1992-12-FP2,6195,7,7,,138663
1992-12-FP2,6215,8,8,,139339
1992-12-FP2,6206,9,9,,139696
1992-12-FP2,6196,10,10,,139849
1992-12-FP2,6231,11,11,,140166
1992-12-FP2,6221,12,12,,140442
1992-12-FP2,6228,13,13,,140593
1992-12-FP2,6216,14,14,,140714
1992-12-FP2,6189,15,15,,141208
1992-12-FP2,6190,16,16,,141689
1992-12-FP2,6213,17,17,,143145
1992-12-FP2,6209,18,18,,143456
1992-12-FP2,6236,19,19,,144883
1992-12-FP2,6230,20,20,,145238
1992-12-FP2,6212,21,21,,147255
