sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1992-12-R,6226,1,1,5770721,3,,44,10,1,10,,,
1992-12-R,6235,2,2,5807316,1,,44,6,1,6,36595,,
1992-12-R,6236,3,3,5814618,4,,44,4,1,4,43897,,
1992-12-R,6227,4,4,5816780,9,,44,3,1,3,46059,,
1992-12-R,6221,5,5,5839090,2,,44,2,1,2,"01:08,37",,
1992-12-R,6231,6,6,5840751,8,,44,1,1,1,"01:10,03",,
1992-12-R,6205,7,7,5868958,16,,44,0,1,0,"01:38,24",,
1992-12-R,6190,8,8,,13,,43,0,1,0,+1 lap,,
1992-12-R,6196,9,9,,25,,43,0,1,0,+1 lap,,
1992-12-R,6238,10,10,,15,,43,0,1,0,+1 lap,,
1992-12-R,6201,11,11,,18,,43,0,1,0,+1 lap,,
1992-12-R,6239,12,12,,21,,43,0,1,0,+1 lap,,
1992-12-R,6228,13,13,,10,,42,0,1,0,+2 laps,,
1992-12-R,6216,14,14,,24,,42,0,1,0,+2 laps,,
1992-12-R,6215,15,15,,17,,42,0,1,0,+2 laps,,
1992-12-R,6230,16,16,,23,,42,0,1,0,+2 laps,,
1992-12-R,6214,17,17,,26,,42,0,1,0,+2 laps,,
1992-12-R,6213,18,18,,20,,40,0,1,0,,,Spun off
1992-12-R,6209,19,DNF,,7,,27,0,1,0,,,Spun off
1992-12-R,6212,20,DNF,,12,,25,0,1,0,,,Engine
1992-12-R,6232,21,DNF,,11,,25,0,1,0,,,Engine
1992-12-R,6195,22,DNF,,14,,20,0,1,0,,,Gearbox
1992-12-R,6240,23,DNF,,5,,7,0,1,0,,,Puncture
1992-12-R,6189,24,DNF,,22,,1,0,1,0,,,Accident
1992-12-R,6222,25,DNF,,6,,0,0,1,0,,,Transmission
1992-12-R,6206,26,DNF,,19,,0,0,1,0,,,Spun off
