entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6468,1,1,6683595,1,,78,10,1,10,,
6465,2,2,6695070,3,,78,6,1,6,,
6464,3,3,6724973,7,,78,4,1,4,,
6476,4,4,6743958,8,,78,3,1,3,,
6461,5,5,,13,,77,2,1,2,,
6475,6,6,,12,,77,1,1,1,,
6474,7,7,,9,,77,0,1,0,,
6469,8,8,,15,,76,0,1,0,,
6481,9,9,,19,,76,0,1,0,,
6463,10,10,,4,,76,0,1,0,,
6480,11,11,,20,,76,0,1,0,,
6473,12,12,,11,,72,0,1,0,,Gearbox
6472,13,DNF,,10,,56,0,1,0,,Gearbox
6471,14,DNF,,18,,49,0,1,0,,Wheel
6470,15,DNF,,16,,44,0,1,0,,Suspension
6466,16,DNF,,6,,42,0,1,0,,Accident damage
6478,17,DNF,,17,,30,0,1,0,,Suspension
6467,18,DNF,,2,,17,0,1,0,,Engine
6477,19,DNF,,14,,11,0,1,0,,Suspension
6462,20,DNF,,5,,9,0,1,0,,Collision
6482,21,DNF,,21,,0,0,1,0,,Spun off
