entrantId,positionOrder,positionText,laps,time
6291,1,1,9,78258
6331,2,2,12,78824
6332,3,3,5,80205
6329,4,4,10,80219
6289,5,5,11,80232
6294,6,6,10,80629
6300,7,7,12,80698
6310,8,8,12,80858
6306,9,9,11,80929
6299,10,10,12,80952
6290,11,11,12,80984
6328,12,12,11,81206
6333,13,13,12,81498
6323,14,14,12,81837
6295,15,15,12,81873
6325,16,16,12,81946
6305,17,17,10,82038
6324,18,18,11,82379
6302,19,19,12,82487
6327,20,20,11,82513
6311,21,21,12,82614
6321,22,22,12,82705
6301,23,23,12,82899
6330,24,24,10,84191
6314,25,25,12,84908
6313,26,26,11,86275
6296,27,27,3,90262
6292,28,28,2,543939
