entrantId,positionOrder,positionText,laps,time
6291,1,1,12,79479
6331,2,2,11,79700
6332,3,3,9,80395
6294,4,4,12,80819
6329,5,5,12,81009
6292,6,6,12,81141
6328,7,7,12,81280
6300,8,8,11,81406
6299,9,9,12,81498
6290,10,10,12,81731
6289,11,11,12,81877
6310,12,12,12,82268
6296,13,13,12,82311
6295,14,14,10,82375
6324,15,15,11,82379
6302,16,16,12,82754
6333,17,17,8,82915
6306,18,18,12,83244
6305,19,19,12,83269
6321,20,20,12,83306
6327,21,21,11,83361
6325,22,22,12,83573
6311,23,23,12,84181
6323,24,24,4,84440
6301,25,25,12,84645
6314,26,26,10,86521
6330,27,27,10,86678
6313,28,28,11,88334
