entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7284,1,1,1997667,2,,17,0,1,0,,
7311,2,2,2002130,1,,17,0,1,0,,
7283,3,3,2002732,3,,17,0,1,0,,
7314,4,4,2006199,4,,17,0,1,0,,
7312,5,5,2008055,5,,17,0,1,0,,
7294,6,6,2009280,8,,17,0,1,0,,
7313,7,7,2014170,6,,17,0,1,0,,
7293,8,8,2016084,9,,17,0,1,0,,
7303,9,9,2019424,7,,17,0,1,0,,
7300,10,10,2020518,11,,17,0,1,0,,
7296,11,11,2025657,13,,17,0,1,0,,
7288,12,12,2032269,14,,17,0,1,0,,
7290,13,13,2034585,17,,17,0,1,0,,
7306,14,14,2039293,18,,17,0,1,0,,
7297,15,15,2046254,12,,17,0,1,0,,
7287,16,16,2047584,15,,17,0,1,0,,
7299,17,17,2048771,10,,17,0,1,0,,
7291,18,18,2058288,PL,,17,0,1,0,,
7309,19,DNF,,16,,2,0,1,0,,Retirado
7302,20,DNS,,—,,0,0,1,0,,
