entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7284,1,1,5562436,3,,51,25,1,25,,
7283,2,2,5564573,2,,51,18,1,18,,
7311,3,3,5583653,1,,51,15,1,15,,
7294,4,4,5584460,6,,51,12,1,12,,
7312,5,5,5607927,4,,51,10,1,10,,
7313,6,6,5608581,5,,51,8,1,8,,
7293,7,7,5614053,9,,51,6,1,6,,
7314,8,8,5636676,11,,51,5,1,5,,
7299,9,9,5642812,7,,51,2,1,2,,
7309,10,10,5646298,8,,51,1,1,1,,
7300,11,11,5648937,10,,51,0,1,0,,
7303,12,12,5651059,12,,51,0,1,0,,
7296,13,13,5652165,16,,51,0,1,0,,
7290,14,14,5653768,17,,51,0,1,0,,
7291,15,15,5660230,PL,,51,0,1,0,,
7302,16,16,5663379,14,,51,0,1,0,,
7297,17,17,,PL,,50,0,1,0,,
7287,18,18,,13,,50,0,1,0,,
7288,19,DNF,,15,,36,0,1,0,,Overheating
7306,20,DNF,,18,,9,0,1,0,,Accident
