entrantId,lap,time,timeOfDay,annotation
7290,5,20235,15:13:22,
7287,6,20967,15:15:14,
7303,7,21103,15:16:57,
7309,8,20497,15:18:43,
7300,8,20902,15:18:44,
7302,8,21015,15:18:50,
7313,9,20324,15:20:23,
7299,9,20346,15:20:27,
7283,10,20707,15:22:00,
7296,10,30951,15:22:35,
7284,11,20389,15:24:20,
7311,11,21126,15:24:25,
7312,11,21970,15:24:33,
7294,11,23148,15:24:35,
7293,11,23161,15:24:42,
7314,11,20459,15:24:42,
7288,11,22247,15:25:01,
7287,12,22354,15:27:47,
7290,23,21169,15:48:15,
7287,34,21012,16:08:14,
7314,49,21389,16:34:10,
7297,49,24748,16:34:47,
7291,50,20367,16:36:20,
