entrantId,positionOrder,positionText,laps,time
6929,1,1,27,108340
6931,2,2,24,108651
6933,3,3,26,108896
6930,4,4,26,108964
6932,5,5,28,109086
6939,6,6,30,109300
6940,7,7,32,109339
6936,8,8,32,109790
6934,9,9,28,110039
6938,10,10,24,110161
6935,11,11,23,110263
6937,12,12,24,110345
6945,13,13,32,110636
6943,14,14,26,110791
6942,15,15,28,111122
6941,16,16,21,111450
6946,17,17,11,111452
6944,18,18,31,112009
6951,19,19,29,112218
6947,20,20,27,112576
6952,21,21,27,112863
6948,22,22,26,112936
6949,23,23,26,114448
6950,24,24,30,114514
