entrantId,positionOrder,positionText,laps,time
6929,1,1,24,110566
6932,2,2,15,110615
6931,3,3,17,111459
6933,4,4,20,111525
6945,5,5,20,111576
6930,6,6,19,111655
6940,7,7,24,111658
6939,8,8,21,111943
6943,9,9,24,112275
6942,10,10,19,112296
6946,11,11,25,112629
6937,12,12,16,112716
6941,13,13,23,112839
6935,14,14,21,112986
6938,15,15,20,113028
6934,16,16,17,113080
6944,17,17,25,113189
6936,18,18,26,113227
6951,19,19,20,114908
6947,20,20,16,115091
6952,21,21,22,115335
6948,22,22,22,115760
6949,23,23,21,116656
6960,24,24,20,118053
