entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6671,1,1,5993618,1,,56,10,1,10,,
6675,2,2,5997633,3,,56,8,1,8,,
6713,3,3,6018994,9,,56,6,1,6,,
6672,4,4,6019732,2,,56,5,1,5,,
6680,5,5,6025457,14,,56,4,1,4,,
6678,6,6,6030018,11,,56,3,1,3,,
6673,7,7,6030460,10,,56,2,1,2,,
6669,8,8,6034867,4,,56,1,1,1,,
6679,9,9,6037865,7,,56,0,1,0,,
6677,10,10,6053595,16,,56,0,1,0,,
6710,11,11,6078266,19,,56,0,1,0,,
6693,12,12,6086430,8,,56,0,1,0,,
6709,13,13,,13,,55,0,1,0,,Tyre
6705,14,14,,20,,55,0,1,0,,Out of fuel
6712,15,15,,12,,55,0,1,0,,
6699,16,16,,PL,,51,0,1,0,,
6670,17,DNF,,17,,34,0,1,0,,Gearbox
6711,18,DNF,,PL,,28,0,1,0,,Accident
6676,19,DNF,,5,,24,0,1,0,,Engine
6692,20,DNF,,PL,,22,0,1,0,,Spun off
