entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
5423,1,1,5258010,2,,54,9,1,9,,,
5414,2,2,5294060,5,,54,6,1,6,36050,,
5405,3,3,5304780,8,,54,4,1,4,46770,,
5413,4,4,5305220,9,,54,3,1,3,47210,,
5424,5,5,5306930,6,,54,2,1,2,48920,,
5429,6,6,,1,,53,1,1,1,+1 lap,,
5426,7,7,,10,,53,0,1,0,+1 lap,,
5442,8,8,,11,,53,0,1,0,+1 lap,,
5436,9,9,,16,,53,0,1,0,+1 lap,,
5440,10,10,,14,,53,0,1,0,+1 lap,,
5389,11,DNF,,4,,45,0,1,0,,,Engine
5432,12,DNF,,24,,42,0,1,0,,,Suspension
5400,13,DNF,,22,,34,0,1,0,,,Engine
5434,14,DNF,,13,,34,0,1,0,,,Suspension
5411,15,DNF,,7,,32,0,1,0,,,Engine
5443,16,DNF,,18,,28,0,1,0,,,Engine
5433,17,DNF,,21,,26,0,1,0,,,Engine
5386,18,DNF,,17,,22,0,1,0,,,Handling
5421,19,DNF,,3,,16,0,1,0,,,Gearbox
5441,20,DNF,,19,,15,0,1,0,,,Brakes
5444,21,DNF,,12,,15,0,1,0,,,Electrical
5399,22,DNF,,23,,3,0,1,0,,,Accident
5435,23,DNF,,20,,1,0,1,0,,,Engine
5385,24,DNF,,15,,0,0,1,0,,,Clutch
