sessionId,entrantId,positionOrder,positionText,laps,time
2000-01-Q,6509,1,1,11,90556
2000-01-Q,6510,2,2,11,90910
2000-01-Q,6511,3,3,9,91075
2000-01-Q,6512,4,4,8,91102
2000-01-Q,6513,5,5,12,91359
2000-01-Q,6514,6,6,8,91504
2000-01-Q,6515,7,7,10,91514
2000-01-Q,6529,8,8,11,91968
2000-01-Q,6519,9,9,10,91992
2000-01-Q,6524,10,10,11,92018
2000-01-Q,6517,11,11,9,92220
2000-01-Q,6525,12,12,11,92323
2000-01-Q,6526,13,13,11,92477
2000-01-Q,6520,14,14,11,92775
2000-01-Q,6522,15,15,11,93024
2000-01-Q,6530,16,16,10,93117
2000-01-Q,6521,17,17,11,93197
2000-01-Q,6527,18,18,11,93261
2000-01-Q,6523,19,19,8,93378
2000-01-Q,6516,20,20,9,93638
2000-01-Q,6518,21,21,11,93828
2000-01-Q,6528,22,22,12,94705
