entrantId,lap,time,timeOfDay,annotation
7309,9,30121,14:16:34,
7299,11,23408,14:19:23,
7283,19,22427,14:30:10,
7288,21,22817,14:33:34,
7302,22,23945,14:35:03,
7297,23,23144,14:36:19,
7296,23,23642,14:36:27,
7313,24,22210,14:37:21,
7300,25,23734,14:38:53,
7314,26,22311,14:40:18,
7307,27,22406,14:41:39,
7290,28,22627,14:43:24,
7294,29,22844,14:45:06,
7312,30,22067,14:45:46,
7293,30,22582,14:46:28,
7311,31,22248,14:47:01,
7287,31,23638,14:47:48,
7283,33,22372,14:50:02,
7299,33,22563,14:50:50,
7303,33,23680,14:50:54,
7283,34,1209136,14:52:56,
7311,34,1210512,14:52:57,
7313,34,1212908,14:52:59,
7312,34,1215432,14:53:00,
7307,34,1217136,14:53:02,
7300,34,1219064,14:53:04,
7314,34,1218200,14:53:10,
7309,34,1218057,14:53:13,
7297,34,1219826,14:53:15,
7299,34,1226386,14:53:17,
7290,34,1225698,14:53:20,
7303,34,1227980,14:53:22,
7288,34,1229539,14:53:24,
7291,34,1226296,14:53:30,
7302,34,1227718,14:53:33,
7287,34,1229349,14:53:35,
7293,34,1229686,14:53:38,
7294,34,1229837,14:53:42,
