sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1962-02-R,2576,1,1,9989700,3,,100,9,1,9,,,
1962-02-R,2587,2,2,9991000,9,,100,6,1,6,1300,,
1962-02-R,2588,3,3,10073800,10,,100,4,1,4,"01:24,10",,
1962-02-R,2583,4,4,,11,,99,3,1,3,+1 lap,,
1962-02-R,2570,5,5,,15,,93,2,1,2,+7 laps,,
1962-02-R,2574,6,6,,2,,92,1,0,1,,,Engine
1962-02-R,2590,7,7,,4,,90,0,1,0,,,Oil pressure
1962-02-R,2580,8,8,,6,,77,0,1,0,,,Accident
1962-02-R,2586,9,DNF,,8,,64,0,1,0,,,Fuel pump
1962-02-R,2578,10,DNF,,1,,55,0,1,0,,,Clutch
1962-02-R,2582,11,DNF,,12,,44,0,1,0,,,Suspension
1962-02-R,2577,12,DNF,,16,,43,0,1,0,,,Gearbox
1962-02-R,2579,13,DNF,,14,,24,0,1,0,,,Oil leak
1962-02-R,2571,14,DNF,,5,,0,0,1,0,,,Accident
1962-02-R,2573,15,DNF,,13,,0,0,1,0,,,Accident
1962-02-R,2584,16,DNF,,7,,0,0,1,0,,,Accident
