sessionId,entrantId,positionOrder,positionText,laps,time
1987-04-WU,5916,1,1,,86796
1987-04-WU,5908,2,2,,87617
1987-04-WU,5922,3,3,,89123
1987-04-WU,5904,4,4,,89169
1987-04-WU,5928,5,5,,89486
1987-04-WU,5919,6,6,,89615
1987-04-WU,5909,7,7,,89676
1987-04-WU,5927,8,8,,90056
1987-04-WU,5930,9,9,,90432
1987-04-WU,5905,10,10,,90500
1987-04-WU,5921,11,11,,90772
1987-04-WU,5929,12,12,,90990
1987-04-WU,5920,13,13,,91011
1987-04-WU,5910,14,14,,91878
1987-04-WU,5923,15,15,,92178
1987-04-WU,5906,16,16,,92305
1987-04-WU,5933,17,17,,92767
1987-04-WU,5934,18,18,,92875
1987-04-WU,5907,19,19,,93034
1987-04-WU,5915,20,20,,94003
1987-04-WU,5912,21,21,,94677
1987-04-WU,5917,22,22,,94985
1987-04-WU,5925,23,23,,98023
1987-04-WU,5931,24,24,,125477
