sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2021-07-R,7228,1,1,5245770,1,,53,26,1,26,,,
2021-07-R,7229,2,2,5248674,2,,53,18,1,18,2904,,
2021-07-R,7222,3,3,5254581,4,,53,15,1,15,8811,,
2021-07-R,7233,4,4,5260388,3,,53,12,1,12,14618,,
2021-07-R,7216,5,5,5309802,8,,53,10,1,10,"01:04,03",,
2021-07-R,7215,6,6,5321627,10,,53,8,1,8,"01:15,86",,
2021-07-R,7221,7,7,5322366,6,,53,6,1,6,"01:16,60",,
2021-07-R,7223,8,8,5323465,9,,53,4,1,4,"01:17,69",,
2021-07-R,7217,9,9,5325436,12,,53,2,1,2,"01:19,67",,
2021-07-R,7225,10,10,5337716,19,,53,1,1,1,"01:31,95",,
2021-07-R,7241,11,11,5345107,5,,53,0,1,0,"01:39,34",,
2021-07-R,7232,12,12,,14,,52,0,1,0,+1 lap,,
2021-07-R,7226,13,13,,PL,5,52,0,1,0,+1 lap,,
2021-07-R,7227,14,14,,11,,52,0,1,0,+1 lap,,
2021-07-R,7234,15,15,,13,,52,0,1,0,+1 lap,,
2021-07-R,7240,16,16,,7,,52,0,1,0,+1 lap,,
2021-07-R,7219,17,17,,17,,52,0,1,0,+1 lap,,
2021-07-R,7218,18,18,,16,,52,0,1,0,+1 lap,,
2021-07-R,7230,19,19,,15,,52,0,1,0,+1 lap,,
2021-07-R,7220,20,20,,18,,52,0,1,0,+1 lap,,
