entrantId,positionOrder,positionText,laps,time
5761,1,1,,113544
5779,2,2,,113553
5755,3,3,,113583
5788,4,4,,113586
5754,5,5,,113633
5759,6,6,,113868
5758,7,7,,114022
5762,8,8,,114210
5773,9,9,,114434
5787,10,10,,115156
5776,11,11,,115370
5748,12,12,,115517
5774,13,13,,116151
5769,14,14,,116994
5760,15,15,,117602
5772,16,16,,117611
5771,17,17,,117631
5768,18,18,,118051
5777,19,19,,118148
5749,20,20,,118151
5789,21,21,,119378
5770,22,22,,119998
5756,23,23,,121814
5775,24,24,,121844
5783,25,25,,122255
