entrantId,positionOrder,positionText,laps,time
5619,1,1,,74233
5618,2,2,,74660
5605,3,3,,74723
5628,4,4,,75825
5638,5,5,,75832
5671,6,6,,76154
5656,7,7,,76260
5645,8,8,,76513
5644,9,9,,76576
5606,10,10,,76630
5611,11,11,,76700
5655,12,12,,76832
5653,13,13,,77094
5607,14,14,,77237
5639,15,15,,77620
5630,16,16,,78020
5657,17,17,,78352
5622,18,18,,78438
5652,19,19,,78476
5650,20,20,,78487
5663,21,21,,78658
5631,22,22,,78953
5660,23,23,,79015
5662,24,24,,79083
5658,25,25,,79120
5667,26,26,,79274
5668,27,27,,79316
5665,28,28,,79728
5654,29,29,,80425
5670,30,30,,81149
