entrantId,positionOrder,positionText,laps,time
6384,1,1,17,83073
6356,2,2,18,83162
6352,3,3,18,83231
6357,4,4,9,83834
6375,5,5,17,84079
6374,6,6,18,84540
6365,7,7,19,84644
6364,8,8,17,84657
6377,9,9,19,84903
6353,10,10,22,84933
6373,11,11,21,85430
6387,12,12,21,85737
6390,13,13,14,86065
6354,14,14,23,86091
6382,15,15,19,86096
6355,16,16,19,86356
6385,17,17,17,86673
6367,18,18,17,87811
6389,19,19,22,87828
6371,20,20,19,87870
6361,21,21,20,87954
6368,22,22,22,89453
6369,23,23,22,90453
6391,24,24,13,96805
