entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6719,1,1,5675199,1,,73,10,1,10,,,
6720,2,2,5683183,2,,73,8,1,8,7984,,
6716,3,3,5691794,3,,73,6,1,6,16595,,
6747,4,4,5698803,PL,,73,5,1,5,23604,,
6715,5,5,5703609,5,,73,4,1,4,28410,,
6725,6,6,5711715,4,,73,3,1,3,36516,,
6727,7,7,,17,,72,2,1,2,+1 lap,,
6733,8,8,,20,10,72,1,1,1,+1 lap,,
6724,9,9,,21,,72,0,1,0,+1 lap,,
6746,10,DNF,,8,,62,0,1,0,,,Wheel bearing
6732,11,DNF,,14,,37,0,1,0,,,Transmission
6730,12,DNF,,6,,23,0,1,0,,,Engine
6731,13,DNF,,15,,9,0,1,0,,,Collision damage
6735,14,DNF,,18,,6,0,1,0,,,Collision
6726,15,DNF,,7,,3,0,1,0,,,Collision damage
6717,16,DNF,,9,,0,0,1,0,,,Collision
6729,17,DNF,,10,,0,0,1,0,,,Collision
6718,18,DNF,,11,,0,0,1,0,,,Collision
6723,19,DNF,,12,,0,0,1,0,,,Collision
6734,20,DNF,,13,,0,0,1,0,,,Collision
6728,21,DNF,,16,,0,0,1,0,,,Collision
6744,22,DNF,,19,,0,0,1,0,,,Collision
