sessionId,entrantId,positionOrder,positionText,laps,time
2004-10-FP1,6630,1,1,4,75487
2004-10-FP1,6629,2,2,4,75713
2004-10-FP1,6655,3,3,14,79348
2004-10-FP1,6652,4,4,17,79428
2004-10-FP1,6646,5,5,12,79466
2004-10-FP1,6645,6,6,12,80531
2004-10-FP1,6647,7,7,13,81203
2004-10-FP1,6653,8,8,11,82267
2004-10-FP1,6649,9,9,17,86552
2004-10-FP1,6643,10,10,5,86757
2004-10-FP1,6644,11,11,4,87449
2004-10-FP1,6637,12,12,5,88317
2004-10-FP1,6651,13,13,18,89085
2004-10-FP1,6642,14,14,8,89626
2004-10-FP1,6648,15,15,12,89877
2004-10-FP1,6638,16,16,10,90092
2004-10-FP1,6650,17,17,17,90204
2004-10-FP1,6635,18,18,4,99392
2004-10-FP1,6640,19,19,3,
2004-10-FP1,6636,20,20,3,
2004-10-FP1,6639,21,21,1,
2004-10-FP1,6656,22,22,1,
2004-10-FP1,6631,23,23,3,
2004-10-FP1,6657,24,24,1,
2004-10-FP1,6641,25,25,1,
