entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7017,1,1,5608338,1,,54,25,1,25,,,
7001,2,2,5626400,4,,54,18,1,18,18062,,
7008,3,3,5631942,5,,54,15,1,15,23604,,
6999,4,4,5635474,2,,54,12,1,12,27136,,
6998,5,5,5656116,3,,54,10,1,10,47778,,
7016,6,6,5662633,8,,54,8,1,8,54295,,
7018,7,7,5664035,7,,54,6,1,6,55697,,
7002,8,8,5684673,11,,54,4,1,4,"01:16,33",,
7006,9,9,5690985,16,,54,2,1,2,"01:22,65",,
7015,10,10,,13,,53,1,1,1,+1 lap,,
7013,11,11,,12,,53,0,1,0,+1 lap,,
7014,12,12,,9,,53,0,1,0,+1 lap,,
7011,13,13,,15,,53,0,1,0,+1 lap,,
7007,14,14,,22,,53,0,1,0,+1 lap,,
7010,15,15,,6,,53,0,1,0,+1 lap,,
7012,16,16,,17,,53,0,1,0,+1 lap,,
7009,17,17,,19,,53,0,1,0,+1 lap,,
7005,18,18,,18,,53,0,1,0,+1 lap,,
7000,19,19,,21,,52,0,1,0,+2 laps,,
7004,20,20,,20,,52,0,1,0,+2 laps,,
7003,21,DNF,,10,,28,0,1,0,,,Gearbox
7019,22,DNF,,14,,5,0,1,0,,,Engine
