entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6123,1,1,5530695,1,,53,10,1,10,,,
6122,2,2,5531039,2,,53,6,1,6,344,,
6127,3,3,5587426,5,,53,4,1,4,56731,,
6170,4,4,5611456,4,,53,3,1,3,"01:20,76",,
6156,5,5,,19,,52,2,1,2,+1 lap,,
6125,6,6,,14,,52,1,1,1,+1 lap,,
6162,7,7,,10,,52,0,1,0,+1 lap,,
6135,8,8,,18,,52,0,1,0,+1 lap,,
6168,9,9,,17,,52,0,1,0,+1 lap,,
6172,10,10,,26,,51,0,1,0,+2 laps,,
6179,11,11,,24,,50,0,1,0,+3 laps,,
6169,12,DNF,,20,,41,0,1,0,,,Alternator
6143,13,DNF,,7,,39,0,1,0,,,Electrical
6176,14,DNF,,9,,34,0,1,0,,,Engine
6165,15,DNF,,23,,31,0,1,0,,,Engine
6124,16,DNF,,15,,30,0,1,0,,,Spun off
6150,17,DNF,,25,,26,0,1,0,,,Engine
6144,18,DNF,,8,,15,0,1,0,,,Wheel
6126,19,DNF,,3,,9,0,1,0,,,Spun off
6181,20,DNF,,13,,7,0,1,0,,,Gearbox
6132,21,DNF,,21,,4,0,1,0,,,Engine
6153,22,DNF,,11,,1,0,1,0,,,Collision
6142,23,DNF,,12,,1,0,1,0,,,Collision
6141,24,DNF,,16,,1,0,1,0,,,Collision
6182,25,DNF,,22,,1,0,1,0,,,Collision
6171,26,DNF,,6,,0,0,1,0,,,Engine
