sessionId,entrantId,positionOrder,positionText,laps,time
2009-12-Q1,6835,1,1,,105102
2009-12-Q1,6826,2,2,,105140
2009-12-Q1,6837,3,3,,105237
2009-12-Q1,6834,4,4,,105239
2009-12-Q1,6830,5,5,,105350
2009-12-Q1,6831,6,6,,105372
2009-12-Q1,6827,7,7,,105450
2009-12-Q1,6832,8,8,,105486
2009-12-Q1,6823,9,9,,105566
2009-12-Q1,6821,10,10,,105579
2009-12-Q1,6822,11,11,,105655
2009-12-Q1,6819,12,12,,105705
2009-12-Q1,6824,13,13,,105707
2009-12-Q1,6836,14,14,,105761
2009-12-Q1,6818,15,15,,105767
2009-12-Q1,6829,16,16,7,105951
2009-12-Q1,6838,17,17,10,106032
2009-12-Q1,6833,18,18,10,106307
2009-12-Q1,6840,19,19,11,106359
2009-12-Q1,6839,20,20,11,106957
