entrantId,lap,time,timeOfDay,annotation
6720,16,20764,14:24:00,
6715,17,21412,14:25:21,
6717,17,20651,14:25:28,
6719,18,20146,14:26:28,
6716,18,22213,14:26:48,
6749,18,20390,14:27:08,
6723,19,20764,14:28:27,
6744,19,20788,14:29:17,
6747,20,21254,14:29:18,
6726,21,22179,14:31:32,
6724,21,21565,14:31:33,
6746,22,30654,14:31:56,
6729,25,22434,14:36:26,
6732,26,31955,14:38:14,
6730,27,22434,14:39:20,
6734,28,22746,14:40:35,
6727,29,21450,14:41:49,
6728,31,21292,14:44:49,
6733,31,21118,14:44:50,
6717,32,24753,14:45:18,
6720,34,20127,14:47:43,
6749,35,20196,14:49:44,
6744,35,20483,14:51:30,
6719,38,19686,14:52:47,
6747,38,31856,14:53:24,
6723,38,21584,14:54:05,
6723,39,276186,14:56:08,
6715,42,23021,14:58:17,
6724,44,23613,15:02:32,
6716,45,21616,15:02:38,
6726,45,21932,15:03:46,
6746,46,21096,15:03:57,
6729,46,21382,15:04:36,
6723,46,21383,15:10:34,
6732,48,23416,15:08:09,
6749,50,20824,15:09:35,
6734,50,20565,15:10:15,
6744,51,22090,15:13:45,
6727,52,20555,15:12:40,
6733,52,20399,15:13:07,
6720,53,20204,15:12:53,
6717,53,20415,15:13:08,
6730,53,20519,15:14:22,
6728,53,22264,15:14:25,
6719,55,19423,15:15:07,
6724,56,19951,15:18:56,
