entrantId,positionOrder,positionText,time,laps
7283,1,1,87702,9
7300,2,2,87845,9
7299,3,3,88042,9
7303,4,4,88067,8
7312,5,5,88265,8
7311,6,6,88361,8
7294,7,7,88368,8
7313,8,8,88545,8
7290,9,9,88751,7
7314,10,10,88782,8
7297,11,11,88896,6
7293,12,12,88935,8
7291,13,13,88956,7
7302,14,14,89031,8
7287,15,15,,-
