entrantId,positionOrder,positionText,time,laps
7283,1,1,86720,6
7299,2,2,86961,6
7300,3,3,87092,6
7311,4,4,87136,6
7312,5,5,87148,6
7314,6,6,87155,6
7313,7,7,87211,6
7303,8,8,87530,6
7294,9,9,87659,6
7290,10,10,87689,6
