sessionId,entrantId,positionOrder,positionText,laps,time
2001-05-FP2,6534,1,1,19,78634
2001-05-FP2,6535,2,2,20,78674
2001-05-FP2,6537,3,3,29,78686
2001-05-FP2,6549,4,4,24,78765
2001-05-FP2,6548,5,5,24,79010
2001-05-FP2,6545,6,6,22,79186
2001-05-FP2,6542,7,7,30,79253
2001-05-FP2,6536,8,8,22,79281
2001-05-FP2,6538,9,9,25,79406
2001-05-FP2,6543,10,10,23,79577
2001-05-FP2,6544,11,11,18,79903
2001-05-FP2,6539,12,12,23,80202
2001-05-FP2,6554,13,13,20,80741
2001-05-FP2,6557,14,14,31,80801
2001-05-FP2,6547,15,15,22,80997
2001-05-FP2,6546,16,16,28,81069
2001-05-FP2,6550,17,17,26,81289
2001-05-FP2,6540,18,18,28,81404
2001-05-FP2,6553,19,19,19,81493
2001-05-FP2,6541,20,20,23,81804
2001-05-FP2,6556,21,21,14,82296
2001-05-FP2,6552,22,22,18,84371
