entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7130,1,1,5249784,2,,52,25,1,25,,,
7145,2,2,5252048,1,,52,18,1,18,2264,,
7131,3,3,5253436,3,,52,15,1,15,3652,,
7147,4,4,5258667,4,,52,12,1,12,8883,,
7129,5,5,5259284,6,,52,10,1,10,9500,,
7140,6,6,5278004,11,,52,8,1,8,28220,,
7142,7,7,5279714,10,,52,6,1,6,29930,,
7136,8,8,5280899,13,,52,4,1,4,31115,,
7139,9,9,5282972,7,,52,2,1,2,33188,,
7135,10,10,5284492,12,,52,1,1,1,34708,,
7128,11,11,5285558,17,,52,0,1,0,35774,,
7138,12,12,5287890,PL,,52,0,1,0,38106,,
7134,13,13,5288913,14,,52,0,1,0,39129,5000,
7144,14,14,5297897,PL,,52,0,1,0,48113,,
7143,15,15,,5,,46,0,1,0,,,Brakes
7132,16,DNF,,8,,37,0,1,0,,,Collision
7146,17,DNF,,16,,37,0,1,0,,,Collision
7133,18,DNF,,15,,31,0,1,0,,,Accident
7137,19,DNF,,9,,18,0,1,0,,,Wheel
7141,20,DNF,,PL,,1,0,1,0,,,Power unit
