entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
5413,1,1,5999530,7,,70,9,1,8,,,
5405,2,2,6014890,1,,70,6,1,6,15360,,
5426,3,3,6034700,12,,70,4,1,4,35170,,
5386,4,4,6046020,10,,70,3,0,1,46490,,
5408,5,5,6063840,16,,70,2,1,2,"01:04,31",,
5391,6,6,6065380,19,,70,1,1,1,"01:05,85",,
5414,7,7,,6,,69,0,1,0,+1 lap,,
5393,8,8,,20,,69,0,1,0,+1 lap,,
5396,9,9,,23,,68,0,1,0,+2 laps,,
5399,10,10,,21,,68,0,1,0,+2 laps,,
5427,11,11,,11,,67,0,1,0,+3 laps,,
5404,12,DNF,,2,,46,0,1,0,,,Accident
5419,13,DNF,,9,,40,0,1,0,,,Accident
5423,14,DNF,,4,,39,0,1,0,,,Electrical
5385,15,DNF,,5,,27,0,1,0,,,Brakes
5411,16,DNF,,3,,23,0,1,0,,,Engine
5389,17,DNF,,13,,23,0,1,0,,,Engine
5398,18,DNF,,18,,22,0,1,0,,,Turbo
5428,19,DNF,,14,,21,0,1,0,,,Collision
5400,20,DNF,,24,,21,0,1,0,,,Collision
5409,21,DNF,,22,,17,0,1,0,,,Spun off
5410,22,DNF,,15,,13,0,1,0,,,Transmission
5421,23,DNF,,17,,13,0,1,0,,,Turbo
5424,24,DNF,,8,,1,0,1,0,,,Collision
