entrantId,lap,time,timeOfDay,annotation
6898,8,27247,14:17:05,
6899,10,27301,14:20:28,
6918,10,31879,14:21:22,
6883,14,20440,14:26:23,
6889,14,20348,14:26:39,
6888,15,20768,14:28:22,
6893,15,21601,14:28:35,
6884,16,20982,14:29:38,
6915,16,20430,14:29:39,
6882,16,20394,14:29:57,
6916,17,20344,14:31:36,
6897,20,20882,14:36:51,
6906,20,22048,14:37:44,
6917,21,22319,14:39:29,
6894,22,20839,14:39:56,
6907,22,22252,14:41:05,
6891,23,21449,14:41:53,
6900,23,21062,14:42:02,
6895,23,23676,14:42:05,
6885,24,20952,14:43:15,
6908,24,20762,14:44:42,
6902,26,22088,14:47:26,
6918,28,22331,14:53:09,
6883,30,21299,14:52:32,
6884,31,20496,14:54:10,
6915,32,20035,14:55:46,
6893,35,21057,15:01:53,
6889,36,20975,15:03:03,
6899,36,20954,15:04:03,
6888,37,20299,15:04:59,
6882,40,20274,15:09:11,
6916,41,20185,15:10:46,
6898,41,21645,15:11:48,
6900,43,21689,15:15:07,
6891,46,20572,15:19:54,
6894,48,20879,15:22:30,
6897,48,21267,15:23:03,
6907,48,21252,15:25:25,
6908,49,23588,15:27:24,
6917,49,24053,15:27:43,
6902,50,21175,15:27:48,
6884,51,20403,15:26:17,
6895,51,22535,15:28:11,
6918,51,22458,15:32:52,
6915,53,19975,15:29:30,
6889,53,20047,15:30:50,
6883,56,20324,15:34:20,
6888,56,19930,15:35:53,
6916,59,21903,15:39:43,
6882,59,20110,15:39:44,
