entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6884,1,1,5850334,2,,60,25,1,25,,
6915,2,2,5854314,4,,60,18,1,18,,
6883,3,3,5860122,1,,60,15,1,15,,
6882,4,4,5898255,3,,60,12,1,12,,
6916,5,5,5902586,5,,60,10,1,10,,
6894,6,6,5936542,8,,60,8,1,8,,
6889,7,7,,6,,59,6,1,6,,
6888,8,8,,10,,59,4,1,4,,
6897,9,9,,17,,59,2,1,2,,
6891,10,10,,9,,59,1,1,1,,
6898,11,11,,15,,59,0,1,0,,
6900,12,12,,16,,59,0,1,0,,
6895,13,13,,12,,59,0,1,0,,
6893,14,14,,13,,59,0,1,0,,
6899,15,15,,24,,59,0,1,0,,
6902,16,16,,18,,58,0,1,0,,
6907,17,17,,19,,57,0,1,0,,
6908,18,18,,21,,57,0,1,0,,
6917,19,19,,22,,57,0,1,0,,
6918,20,20,,20,,56,0,1,0,,
6906,21,DNF,,23,5,37,0,1,0,,Electrical
6885,22,DNF,,7,,35,0,1,0,,Hydraulics
6892,23,DNF,,14,,16,0,1,0,,Engine
6890,24,DNF,,11,,9,0,1,0,,Collision
