entrantId,lap,time,timeOfDay,annotation
6885,8,23650,13:15:11,
6906,9,27202,13:17:25,
6885,13,14501,13:25:10,
6892,15,23305,13:28:31,
6894,16,24052,13:30:09,
6886,17,23893,13:31:21,
6889,17,23105,13:31:28,
6893,17,23571,13:31:45,
6899,17,23949,13:31:50,
6908,17,24143,13:32:07,
6888,18,24472,13:33:04,
6886,19,26348,13:34:54,
6885,19,23868,13:35:02,
6889,19,22986,13:35:10,
6900,19,26045,13:35:14,
6892,19,25066,13:35:21,
6902,19,44037,13:35:26,
6904,19,51684,13:35:28,
6893,19,24943,13:35:30,
6882,20,23872,13:36:13,
6883,20,29546,13:36:40,
6899,20,24649,13:37:27,
6887,21,24886,13:38:09,
6888,21,24196,13:38:51,
6908,23,30497,13:43:32,Red flag
6908,33,24655,16:07:00,
6888,34,22832,16:08:48,
6894,34,22923,16:08:49,
6907,34,24425,16:08:50,
6892,34,24684,16:08:51,
6899,34,23970,16:08:53,
6890,35,23113,16:10:18,
6895,35,22479,16:10:20,
6885,35,23589,16:10:22,
6914,35,30288,16:10:23,
6900,35,24863,16:10:26,
6893,35,23593,16:10:29,
6906,35,34897,16:10:48,
6897,36,23687,16:11:49,
6887,36,22742,16:11:50,
6891,36,23816,16:11:52,
6883,36,22402,16:11:53,
6886,36,26129,16:11:54,
6889,36,22735,16:11:57,
6904,36,23332,16:12:14,
6908,36,14538,16:12:15,
6882,37,22958,16:13:21,
6905,37,29115,16:14:01,
6885,37,31718,16:14:55,
6895,43,28630,16:24:38,
6894,45,14565,16:27:43,
6894,49,32449,16:33:51,
6883,50,22770,16:35:03,
6892,50,23059,16:35:12,
6899,50,26561,16:35:23,
6895,50,14538,16:35:33,
6885,51,23741,16:36:41,
6900,51,23338,16:36:45,
6893,51,23700,16:36:46,
6907,51,25079,16:37:16,
6905,51,29540,16:37:38,
6888,52,22869,16:37:50,
6887,52,22560,16:37:52,
6890,52,23364,16:37:57,
6914,52,24039,16:38:22,
6904,52,25140,16:38:45,
6908,52,30714,16:38:56,
6906,52,33278,16:39:20,
6882,53,22526,16:39:07,
6897,53,24618,16:39:22,
6891,53,24145,16:39:31,
6889,53,22702,16:39:36,
6887,53,28346,16:39:50,
6895,53,23129,16:40:04,
6904,55,70416,16:43:54,
6893,61,31701,16:53:19,
