entrantId,positionOrder,positionText,laps,time
6307,1,1,22,87013
6308,2,2,20,87061
6291,3,3,22,87471
6287,4,4,20,87818
6293,5,5,20,87990
6294,6,6,19,88561
6296,7,7,18,88828
6310,8,8,19,88896
6319,9,9,22,89221
6299,10,10,21,89373
6306,11,11,21,89746
6295,12,12,19,89821
6289,13,13,15,89853
6323,14,14,22,90273
6317,15,15,19,90351
6324,16,16,18,90544
6305,17,17,19,90568
6290,18,18,13,90595
6302,19,19,16,90613
6325,20,20,21,91340
6300,21,21,7,91405
6321,22,22,4,92433
6311,23,23,10,93527
6320,24,24,10,93923
6301,25,25,8,94088
6313,26,26,19,94417
6314,27,27,16,94581
