entrantId,positionOrder,positionText,laps,time
6294,1,1,11,87664
6308,2,2,14,88401
6307,3,3,11,88491
6299,4,4,15,88588
6287,5,5,15,88669
6319,6,6,14,88735
6325,7,7,11,88819
6290,8,8,11,88857
6289,9,9,14,88931
6291,10,10,10,89079
6296,11,11,13,89319
6295,12,12,16,89348
6293,13,13,13,89421
6321,14,14,16,89539
6323,15,15,12,89961
6310,16,16,11,90013
6324,17,17,9,90126
6301,18,18,15,90245
6306,19,19,13,90521
6300,20,20,12,90957
6317,21,21,12,91569
6314,22,22,12,91585
6320,23,23,13,91824
6302,24,24,7,91874
6305,25,25,13,92088
6311,26,26,6,96207
