entrantId,positionOrder,positionText,laps,time
427,1,1,,260850
413,2,2,,262770
408,3,3,,263420
433,4,4,,264340
419,5,5,,265220
405,6,6,,265640
459,7,7,,265950
425,8,8,,260470
422,9,9,,263510
445,10,10,,264040
418,11,11,,264430
406,12,12,,264780
448,13,13,,264810
443,14,14,,265470
411,15,15,,266690
416,16,16,,266760
417,17,17,,267210
450,18,18,,267970
415,19,19,,268040
430,20,20,,268080
455,21,21,,268370
431,22,22,,268380
434,23,23,,268670
456,24,24,,268710
457,25,25,,268750
428,26,26,,268850
421,27,27,,258930
412,28,28,,264740
439,29,29,,264800
426,30,30,,265910
409,31,31,,266020
442,32,32,,266700
429,33,33,,268780
