entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
5755,1,1,5368532,3,,71,9,1,9,,,
5762,2,2,5410655,6,,71,6,1,6,42123,,
5779,3,3,5431860,7,,71,4,1,4,"01:03,33",,
5758,4,4,,4,,70,3,1,3,+1 lap,,
5773,5,5,,9,,70,2,1,2,+1 lap,,
5774,6,6,,13,,70,1,1,1,+1 lap,,
5748,7,7,,1,,70,0,1,0,+1 lap,,
5761,8,8,,10,,69,0,1,0,,,Turbo
5770,9,9,,21,,68,0,1,0,+3 laps,,
5772,10,10,,19,,68,0,1,0,+3 laps,,
5777,11,11,,15,,67,0,1,0,+4 laps,,
5768,12,12,,17,,66,0,1,0,+5 laps,,
5783,13,NC,,22,,62,0,1,0,+9 laps,,
5771,14,DNF,,20,,43,0,1,0,,,Electrical
5754,15,DNF,,2,,37,0,1,0,,,Gearbox
5759,16,DNF,,8,,24,0,1,0,,,Gearbox
5776,17,DNF,,12,,24,0,1,0,,,Electrical
5787,18,DNF,,16,,14,0,1,0,,,Water pump
5775,19,DNF,,23,,10,0,1,0,,,Accident
5749,20,DNF,,14,,9,0,1,0,,,Electrical
5760,21,DNF,,11,,8,0,1,0,,,Spun off
5788,22,DNF,,5,,5,0,1,0,,,Engine
5769,23,DNF,,18,,0,0,1,0,,,Accident
5756,24,DNF,,24,,0,0,1,0,,,Accident
5789,25,DNF,,25,,0,0,1,0,,,Accident
