entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7052,1,1,5020387,1,,43,25,1,25,,
7038,2,2,5022445,2,,43,18,1,18,,
7040,3,3,5058375,9,5,43,15,1,15,,
7048,4,4,5066079,12,,43,12,1,12,,
7042,5,5,5074384,4,,43,10,1,10,,
7045,6,6,5075670,6,,43,8,1,8,,
7039,7,7,5076090,16,5,43,6,1,6,,
7051,8,8,5076463,18,10,43,4,1,4,,
7054,9,9,5081427,3,,43,2,1,2,,
7041,10,10,5111621,13,,43,1,1,1,,
7043,11,11,5122698,14,,43,0,1,0,,
7037,12,12,,8,,42,0,1,0,,Tyre
7056,13,13,,20,55,42,0,1,0,,
7047,14,14,,19,50,42,0,1,0,,
7055,15,15,,17,,42,0,1,0,,
7050,16,16,,15,,42,0,1,0,,
7053,17,DNF,,10,,32,0,1,0,,Power unit
7036,18,DNF,,5,,19,0,1,0,,Electrical
7044,19,DNF,,7,,2,0,1,0,,Power unit
7049,20,DNS,,11,,,0,1,0,,Power unit
