eventId,entrantId,positionOrder,positionText,laps,time
1988-13,5948,23,23,,84964
1988-13,5978,24,24,,85024
1988-13,5982,25,25,,85032
1988-13,5967,26,26,,85163
1988-14,5950,1,1,,87756
1988-14,5962,2,2,,88745
1988-14,5970,3,3,,88873
1988-14,5961,4,4,,89221
1988-14,5955,5,5,,89299
1988-14,5957,6,6,,89462
1988-14,5954,7,7,,89470
1988-14,5951,8,8,,89755
1988-14,5948,9,9,,89781
1988-14,5969,10,10,,89933
1988-14,5959,11,11,,89979
1988-14,5958,12,12,,90057
1988-14,5972,13,13,,90370
1988-14,5964,14,14,,90480
1988-14,5947,15,15,,90543
1988-14,5967,16,16,,90718
1988-14,5971,17,17,,90840
1988-14,5956,18,18,,91112
1988-14,5979,19,19,,91335
1988-14,5968,20,20,,91468
1988-14,5960,21,21,,91718
1988-14,5946,22,22,,91782
1988-14,5978,23,23,,91985
1988-14,5975,24,24,,92438
1988-14,5966,25,25,,92790
1988-14,5977,26,26,,98788
1988-15,5955,1,1,,106372
1988-15,5950,2,2,,106745
1988-15,5962,3,3,,106885
1988-15,5954,4,4,,107063
1988-15,5958,5,5,,107147
1988-15,5946,6,6,,107453
1988-15,5961,7,7,,107549
1988-15,5951,8,8,,107591
1988-15,5957,9,9,,108125
1988-15,5970,10,10,,108199
1988-15,5969,11,11,,108515
1988-15,5947,12,12,,108849
1988-15,5979,13,13,,109574
1988-15,5960,14,14,,109650
1988-15,5948,15,15,,109712
1988-15,5978,16,16,,109865
1988-15,5983,17,17,,110428
1988-15,5966,18,18,,110500
1988-15,5956,19,19,,110600
1988-15,5964,20,20,,110684
1988-15,5972,21,21,,111066
1988-15,5949,22,22,,111399
1988-15,5967,23,23,,112838
1988-15,5977,24,24,,115085
1988-15,5953,25,25,,115601
1988-15,5959,26,26,,487970
1988-16,5954,1,1,,80835
1988-16,5955,2,2,,81011
1988-16,5962,3,3,,82075
1988-16,5970,4,4,,82097
1988-16,5951,5,5,,82458
1988-16,5961,6,6,,82460
1988-16,5950,7,7,,82596
1988-16,5946,8,8,,82687
1988-16,5964,9,9,,82773
1988-16,5958,10,10,,82817
1988-16,5957,11,11,,82866
1988-16,5979,12,12,,83276
1988-16,5947,13,13,,83286
1988-16,5960,14,14,,83327
1988-16,5978,15,15,,83387
1988-16,5975,16,16,,83489
1988-16,5956,17,17,,83501
1988-16,5948,18,18,,83808
1988-16,5967,19,19,,83823
1988-16,5959,20,20,,83879
1988-16,5968,21,21,,84233
1988-16,5966,22,22,,84292
1988-16,5969,23,23,,84316
1988-16,5972,24,24,,84316
1988-16,5974,25,25,,84397
1988-16,5952,26,26,,85299
1989-1,5986,1,1,,92274
1989-1,5985,2,2,,92797
1989-1,5990,3,3,,93296
1989-1,5991,4,4,,93297
1989-1,5997,5,5,,93346
1989-1,5989,6,6,,93512
1989-1,6001,7,7,,93576
1989-1,6002,8,8,,93657
1989-1,5998,9,9,,93756
1989-1,6010,10,10,,93760
1989-1,5993,11,11,,94551
1989-1,6008,12,12,,95411
1989-1,5994,13,13,,95517
1989-1,5999,14,14,,95552
1989-1,6005,15,15,,95686
1989-1,6004,16,16,,95834
1989-1,6016,17,17,,96266
1989-1,5996,18,18,,96542
1989-1,6006,19,19,,96796
1989-1,5988,20,20,,96888
1989-1,6020,21,21,,97557
1989-1,6012,22,22,,97793
1989-1,5987,23,23,,100283
1989-1,6009,24,24,,130117
1989-1,5992,25,25,,340506
1989-2,5986,1,1,,88566
1989-2,5985,2,2,,88571
1989-2,6009,3,3,,90147
1989-2,5990,4,4,,90531
1989-2,6010,5,5,,90596
1989-2,5989,6,6,,90722
1989-2,5995,7,7,,91272
1989-2,6024,8,8,,91508
1989-2,5992,9,9,,91637
1989-2,5996,10,10,,91693
1989-2,6008,11,11,,91778
1989-2,5993,12,12,,91798
1989-2,5994,13,13,,92068
1989-2,6005,14,14,,92224
1989-2,5991,15,15,,92246
1989-2,6003,16,16,,92292
1989-2,6028,17,17,,92489
1989-2,5998,18,18,,92504
1989-2,6001,19,19,,92537
1989-2,5997,20,20,,92553
1989-2,5999,21,21,,92749
1989-2,6002,22,22,,92874
1989-2,6006,23,23,,93630
1989-2,6004,24,24,,94017
1989-2,6026,25,25,,94607
1989-2,6027,26,26,,95649
1989-3,5985,1,1,,86214
1989-3,5986,2,2,,86590
1989-3,6009,3,3,,86861
1989-3,5990,4,4,,88427
1989-3,5992,5,5,,88435
1989-3,5993,6,6,,88726
1989-3,5991,7,7,,88867
1989-3,6004,8,8,,89049
1989-3,5989,9,9,,89336
1989-3,6027,10,10,,89370
1989-3,6001,11,11,,89641
1989-3,6024,12,12,,89849
1989-3,5997,13,13,,90294
1989-3,5994,14,14,,90545
1989-3,6005,15,15,,90599
1989-3,6029,16,16,,90653
1989-3,5995,17,17,,90887
1989-3,6002,18,18,,91018
1989-3,6006,19,19,,91169
1989-3,6028,20,20,,91209
1989-3,6008,21,21,,91644
1989-3,6013,22,22,,91899
1989-3,6014,23,23,,91982
1989-3,6025,24,24,,92026
1989-3,6007,25,25,,92065
1989-3,6003,26,26,,93292
1989-4,5986,1,1,,81017
1989-4,6009,2,2,,81423
1989-4,5985,3,3,,81461
1989-4,6025,4,4,,81749
1989-4,6027,5,5,,82556
1989-4,5990,6,6,,82782
1989-4,6024,7,7,,82819
1989-4,6010,8,8,,82976
1989-4,6018,9,9,,82994
1989-4,6008,10,10,,83142
1989-4,6029,11,11,,83160
1989-4,5995,12,12,,83170
1989-4,5989,13,13,,83188
1989-4,5993,14,14,,83327
1989-4,6001,15,15,,83617
1989-4,5994,16,16,,83681
1989-4,5996,17,17,,83713
1989-4,6002,18,18,,83778
1989-4,6028,19,19,,83987
1989-4,5992,20,20,,84361
1989-4,5991,21,21,,84557
1989-4,6032,22,22,,84903
1989-4,6003,23,23,,85197
1989-4,6007,24,24,,85231
1989-4,6020,25,25,,85484
1989-4,6004,26,26,,87051
1989-5,5985,1,1,,93949
1989-5,6009,2,2,,94590
1989-5,6010,3,3,,94707
1989-5,6025,4,4,,95109
1989-5,5993,5,5,,95223
1989-5,5992,6,6,,95367
1989-5,5986,7,7,,95696
1989-5,5991,8,8,,95736
1989-5,6027,9,9,,95762
1989-5,6024,10,10,,95893
1989-5,6018,11,11,,96005
1989-5,5994,12,12,,96090
1989-5,6030,13,13,,96235
1989-5,6028,14,14,,96417
1989-5,6032,15,15,,96650
1989-5,5995,16,16,,96713
1989-5,6001,17,17,,96919
1989-5,5989,18,18,,96984
1989-5,6002,19,19,,97053
1989-5,5996,20,20,,97222
1989-5,5990,21,21,,97263
1989-5,6004,22,22,,97817
1989-5,6020,23,23,,97961
1989-5,6033,24,24,,98527
1989-5,6029,25,25,,98560
1989-5,6003,26,26,,99313
1989-6,6009,1,1,,105416
1989-6,5989,2,2,,105457
1989-6,5986,3,3,,107052
1989-6,5985,4,4,,107149
1989-6,6034,5,5,,107869
1989-6,5995,6,6,,107940
1989-6,5992,7,7,,107975
1989-6,6027,8,8,,107988
1989-6,6001,9,9,,108004
1989-6,6024,10,10,,108112
1989-6,5990,11,11,,108349
1989-6,6004,12,12,,108732
1989-6,6032,13,13,,108985
1989-6,5999,14,14,,109739
1989-6,5993,15,15,,110070
1989-6,6007,16,16,,110228
1989-6,6030,17,17,,110656
1989-6,6028,18,18,,110755
1989-6,5994,19,19,,111652
1989-6,6003,20,20,,111682
1989-6,6018,21,21,,111835
1989-6,6033,22,22,,112409
1989-6,6020,23,23,,116090
1989-6,6025,24,24,,123208
1989-6,6010,25,25,,127088
1989-6,6029,26,26,,158818
1989-7,5986,1,1,,70400
1989-7,6009,2,2,,70894
1989-7,5985,3,3,,70951
1989-7,6010,4,4,,71350
1989-7,6029,5,5,,71747
1989-7,6024,6,6,,71857
1989-7,5989,7,7,,71883
1989-7,6019,8,8,,71921
1989-7,6038,9,9,,71966
1989-7,6030,10,10,,72175
1989-7,5995,11,11,,72262
1989-7,6018,12,12,,72297
1989-7,6027,13,13,,72405
1989-7,6040,14,14,,72556
1989-7,5994,15,15,,72670
1989-7,6008,16,16,,72830
1989-7,6036,17,17,,72862
1989-7,6007,18,18,,72866
1989-7,6032,19,19,,72895
1989-7,5996,20,20,,73090
1989-7,6039,21,21,,73117
1989-7,6037,22,22,,73330
1989-7,6028,23,23,,73701
1989-7,6003,24,24,,73986
1989-7,5992,25,25,,74131
1989-7,5990,26,26,,392292
1989-8,6009,1,1,,72130
1989-8,5986,2,2,,72515
1989-8,5985,3,3,,72530
1989-8,6010,4,4,,72687
1989-8,6038,5,5,,73371
1989-8,6032,6,6,,73796
1989-8,5995,7,7,,73876
1989-8,5989,8,8,,74074
1989-8,6024,9,9,,74221
1989-8,5990,10,10,,74225
1989-8,6029,11,11,,74252
1989-8,5996,12,12,,74424
1989-8,6036,13,13,,74768
1989-8,5999,14,14,,74792
1989-8,6039,15,15,,74868
1989-8,6040,16,16,,74916
1989-8,6027,17,17,,75018
1989-8,6008,18,18,,75020
1989-8,5992,19,19,,75340
1989-8,6030,20,20,,75489
1989-8,6034,21,21,,75774
1989-8,6004,22,22,,75898
1989-8,5991,23,23,,75974
1989-8,5993,24,24,,76476
1989-8,6019,25,25,,76851
1989-8,6033,26,26,,81185
1989-9,5985,1,1,,106433
1989-9,5986,2,2,,106826
1989-9,6009,3,3,,107784
1989-9,6043,4,4,,107787
1989-9,6038,5,5,,108268
1989-9,5989,6,6,,108826
1989-9,5990,7,7,,108908
1989-9,6010,8,8,,109043
1989-9,6036,9,9,,109647
1989-9,5993,10,10,,109698
1989-9,5995,11,11,,109921
1989-9,5992,12,12,,110029
1989-9,6030,13,13,,110157
1989-9,6027,14,14,,110309
1989-9,6008,15,15,,110367
1989-9,5996,16,16,,110753
1989-9,5994,17,17,,110796
1989-9,6004,18,18,,111138
1989-9,6044,19,19,,111403
1989-9,5991,20,20,,111569
1989-9,6032,21,21,,111744
1989-9,6003,22,22,,111934
1989-9,6018,23,23,,112051
1989-9,6007,24,24,,112881
1989-9,6024,25,25,,113523
1989-9,6029,26,26,,136896
1989-10,6009,1,1,,83965
1989-10,6024,2,2,,84097
1989-10,5985,3,3,,84176
1989-10,6010,4,4,,84212
1989-10,5995,5,5,,84454
1989-10,5990,6,6,,84534
1989-10,5986,7,7,,84590
1989-10,6036,8,8,,84591
1989-10,5989,9,9,,84604
1989-10,6018,10,10,,84937
1989-10,6038,11,11,,85078
1989-10,6030,12,12,,85150
1989-10,5994,13,13,,85322
1989-10,6003,14,14,,85635
1989-10,6043,15,15,,85674
1989-10,6019,16,16,,85945
1989-10,5993,17,17,,86092
1989-10,6029,18,18,,86182
1989-10,5996,19,19,,86198
1989-10,6004,20,20,,86379
1989-10,5992,21,21,,86491
1989-10,5991,22,22,,86746
1989-10,6032,23,23,,86935
1989-10,6044,24,24,,86996
1989-10,6000,25,25,,87463
1989-10,6033,26,26,,87751
1989-11,6032,1,1,,133822
1989-11,6009,2,2,,134150
1989-11,5990,3,3,,135123
1989-11,6010,4,4,,135273
1989-11,5985,5,5,,136252
1989-11,5993,6,6,,137168
1989-11,5986,7,7,,137188
1989-11,6038,8,8,,137492
1989-11,5989,9,9,,137619
1989-11,6007,10,10,,138217
1989-11,5994,11,11,,138382
1989-11,6043,12,12,,139323
1989-11,6024,13,13,,139545
1989-11,6004,14,14,,139863
1989-11,6019,15,15,,140029
1989-11,6008,16,16,,140204
1989-11,6018,17,17,,140326
1989-11,6003,18,18,,140355
1989-11,6046,19,19,,140998
1989-11,6027,20,20,,141079
1989-11,6044,21,21,,141095
1989-11,6030,22,22,,141379
1989-11,5991,23,23,,141563
1989-11,6029,24,24,,141674
1989-11,6033,25,25,,144017
1989-11,5992,26,26,,144594
1989-12,5985,1,1,,87637
1989-12,6009,2,2,,87934
1989-12,5986,3,3,,89149
1989-12,6036,4,4,,89773
1989-12,6038,5,5,,89867
1989-12,6027,6,6,,89921
1989-12,6024,7,7,,89981
1989-12,6032,8,8,,90001
1989-12,6043,9,9,,90110
1989-12,5989,10,10,,90127
1989-12,6044,11,11,,90140
1989-12,5990,12,12,,90161
1989-12,5995,13,13,,90465
1989-12,6019,14,14,,90736
1989-12,5991,15,15,,90764
1989-12,5996,16,16,,90871
1989-12,6008,17,17,,90994
1989-12,6003,18,18,,91035
1989-12,6010,19,19,,91261
1989-12,5993,20,20,,91399
1989-12,6004,21,21,,91417
1989-12,5999,22,22,,91465
1989-12,6007,23,23,,91526
1989-12,6029,24,24,,91931
1989-12,6030,25,25,,92553
1989-12,6033,26,26,,92774
1989-13,5985,1,1,,79795
1989-13,6009,2,2,,80063
1989-13,5986,3,3,,80219
1989-13,5993,4,4,,80693
1989-13,6010,5,5,,80730
1989-13,6018,6,6,,80932
1989-13,6051,7,7,,81059
1989-13,5994,8,8,,81244
1989-13,6032,9,9,,81533
1989-13,6030,10,10,,81545
1989-13,6052,11,11,,81566
1989-13,6027,12,12,,81641
1989-13,6043,13,13,,81662
1989-13,6024,14,14,,81733
1989-13,6004,15,15,,82010
1989-13,5996,16,16,,82073
1989-13,6038,17,17,,82074
1989-13,6007,18,18,,82175
1989-13,6003,19,19,,82311
1989-13,6044,20,20,,82448
1989-13,6029,21,21,,82472
1989-13,5995,22,22,,82991
1989-13,5991,23,23,,83043
1989-13,6033,24,24,,83217
1989-13,6034,25,25,,83306
1989-13,5992,26,26,,84561
1989-14,5986,1,1,,85157
1989-14,6036,2,2,,85551
1989-14,5985,3,3,,85552
1989-14,5990,4,4,,85726
1989-14,6038,5,5,,86402
1989-14,6043,6,6,,86407
1989-14,6030,7,7,,86410
1989-14,6051,8,8,,86874
1989-14,5996,9,9,,87004
1989-14,6029,10,10,,87033
1989-14,6027,11,11,,87074
1989-14,6053,12,12,,87235
1989-14,5993,13,13,,87408
1989-14,5991,14,14,,87473
1989-14,6032,15,15,,87639
1989-14,5995,16,16,,87703
1989-14,5999,17,17,,87777
1989-14,6008,18,18,,87930
1989-14,5994,19,19,,87944
1989-14,6010,20,20,,88223
1989-14,6024,21,21,,88275
1989-14,6033,22,22,,88368
1989-14,6004,23,23,,88949
1989-14,6003,24,24,,88951
1989-14,5992,25,25,,89337
1989-14,6000,26,26,,90331
1989-15,5986,1,1,,104079
1989-15,6009,2,2,,104469
1989-15,5985,3,3,,104801
1989-15,5993,4,4,,104897
1989-15,6010,5,5,,105611
1989-15,6052,6,6,,105646
1989-15,5996,7,7,,105787
1989-15,6043,8,8,,106029
1989-15,6036,9,9,,106087
1989-15,6038,10,10,,106390
1989-15,6051,11,11,,106583
1989-15,6008,12,12,,106702
1989-15,6030,13,13,,106838
1989-15,5995,14,14,,106998
1989-15,6024,15,15,,107162
1989-15,5991,16,16,,107620
1989-15,6004,17,17,,107849
1989-15,5994,18,18,,108054
1989-15,5992,19,19,,108108
1989-15,6029,20,20,,108161
1989-15,5999,21,21,,108300
1989-15,6027,22,22,,108323
1989-15,6003,23,23,,108571
1989-15,6033,24,24,,109190
1989-15,6055,25,25,,109279
1989-15,6016,26,26,,111599
1989-16,5985,1,1,,81306
1989-16,6010,2,2,,81656
1989-16,6052,3,3,,81689
1989-16,6004,4,4,,81798
1989-16,6032,5,5,,81995
1989-16,5999,6,6,,82062
1989-16,5986,7,7,,82179
1989-16,6003,8,8,,82340
1989-16,6038,9,9,,82599
1989-16,5995,10,10,,82670
1989-16,6053,11,11,,82758
1989-16,6027,12,12,,82795
1989-16,5991,13,13,,82876
1989-16,6009,14,14,,82938
1989-16,5992,15,15,,83022
1989-16,6000,16,16,,83057
1989-16,6007,17,17,,83075
1989-16,5993,18,18,,83086
1989-16,6051,19,19,,83162
1989-16,5996,20,20,,83326
1989-16,6043,21,21,,83913
1989-16,6036,22,22,,83928
1989-16,6030,23,23,,84302
1989-16,6008,24,24,,84834
1989-16,5994,25,25,,86646
1989-16,6029,26,26,,86682
1990-1,6083,1,1,,90458
1990-1,6061,2,2,,90985
1990-1,6084,3,3,,91295
1990-1,6085,4,4,,92072
1990-1,6058,5,5,,92116
1990-1,6063,6,6,,92245
1990-1,6079,7,7,,92520
1990-1,6065,8,8,,92818
1990-1,6060,9,9,,92977
1990-1,6068,10,10,,93315
1990-1,6070,11,11,,93512
1990-1,6059,12,12,,93624
1990-1,6081,13,13,,93764
1990-1,6064,14,14,,93837
1990-1,6086,15,15,,93900
1990-1,6066,16,16,,94289
1990-1,6075,17,17,,94318
1990-1,6062,18,18,,94364
1990-1,6080,19,19,,94425
1990-1,6067,20,20,,94460
1990-1,6076,21,21,,94911
1990-1,6071,22,22,,95628
1990-1,6069,23,23,,96070
1990-1,6078,24,24,,97433
1990-1,6088,25,25,,98440
1990-1,6072,26,26,,98503
1990-2,6058,1,1,,80589
1990-2,6083,2,2,,80990
1990-2,6059,3,3,,81229
1990-2,6084,4,4,,81436
1990-2,6062,5,5,,81539
1990-2,6063,6,6,,81638
1990-2,6061,7,7,,81782
1990-2,6076,8,8,,82705
1990-2,6068,9,9,,82806
1990-2,6069,10,10,,82897
1990-2,6082,11,11,,82899
1990-2,6079,12,12,,82931
1990-2,6085,13,13,,82980
1990-2,6065,14,14,,83121
1990-2,6060,15,15,,83477
1990-2,6075,16,16,,83574
1990-2,6064,17,17,,83580
1990-2,6066,18,18,,83586
1990-2,6077,19,19,,84112
1990-2,6086,20,20,,84213
1990-2,6080,21,21,,84308
1990-2,6081,22,22,,84352
1990-2,6078,23,23,,84374
1990-2,6093,24,24,,84464
1990-2,6070,25,25,,84751
1990-2,6074,26,26,,86446
1990-3,6083,1,1,,87497
1990-3,6094,2,2,,87521
1990-3,6084,3,3,,87587
1990-3,6062,4,4,,87754
1990-3,6058,5,5,,87853
1990-3,6096,6,6,,88186
1990-3,6063,7,7,,88255
1990-3,6103,8,8,,88485
1990-3,6102,9,9,,89008
1990-3,6082,10,10,,89191
1990-3,6068,11,11,,89615
1990-3,6072,12,12,,89968
1990-3,6069,13,13,,90074
1990-3,6109,14,14,,90192
1990-3,6095,15,15,,90278
1990-3,6071,16,16,,90383
1990-3,6106,17,17,,90453
1990-3,6078,18,18,,90501
1990-3,6104,19,19,,90659
1990-3,6098,20,20,,90884
1990-3,6081,21,21,,91101
1990-3,6088,22,22,,91788
1990-3,6108,23,23,,91868
1990-3,6099,24,24,,91889
1990-3,6105,25,25,,93964
1990-3,6107,26,26,,191417
1990-4,6083,1,1,,84814
1990-4,6111,2,2,,84936
1990-4,6084,3,3,,85858
1990-4,6094,4,4,,86082
1990-4,6106,5,5,,86725
1990-4,6078,6,6,,86739
1990-4,6103,7,7,,86779
1990-4,6096,8,8,,86908
1990-4,6068,9,9,,87027
1990-4,6063,10,10,,87135
1990-4,6069,11,11,,87261
1990-4,6113,12,12,,87723
1990-4,6098,13,13,,87749
1990-4,6082,14,14,,87795
1990-4,6104,15,15,,87871
1990-4,6062,16,16,,88057
1990-4,6108,17,17,,88295
1990-4,6095,18,18,,88535
1990-4,6081,19,19,,88692
1990-4,6105,20,20,,88698
1990-4,6109,21,21,,89007
1990-4,6102,22,22,,89046
1990-4,6093,23,23,,89109
1990-4,6072,24,24,,90329
1990-4,6097,25,25,,92131
1990-5,6084,1,1,,95571
1990-5,6062,2,2,,97268
1990-5,6083,3,3,,97394
1990-5,6111,4,4,,97595
1990-5,6103,5,5,,97631
1990-5,6094,6,6,,98036
1990-5,6096,7,7,,98716
1990-5,6107,8,8,,98859
1990-5,6102,9,9,,98925
1990-5,6063,10,10,,98940
1990-5,6108,11,11,,98996
1990-5,6104,12,12,,99081
1990-5,6113,13,13,,99257
1990-5,6078,14,14,,99362
1990-5,6082,15,15,,99733
1990-5,6068,16,16,,99932
1990-5,6095,17,17,,100150
1990-5,6066,18,18,,100311
1990-5,6106,19,19,,100410
1990-5,6109,20,20,,100461
1990-5,6069,21,21,,100539
1990-5,6081,22,22,,100608
1990-5,6099,23,23,,100694
1990-5,6098,24,24,,101599
1990-5,6093,25,25,,102823
1990-5,6072,26,26,,104280
1990-6,6084,1,1,,79823
1990-6,6083,2,2,,79930
1990-6,6103,3,3,,80242
1990-6,6094,4,4,,80398
1990-6,6062,5,5,,80462
1990-6,6063,6,6,,80579
1990-6,6102,7,7,,80928
1990-6,6111,8,8,,81012
1990-6,6096,9,9,,81056
1990-6,6069,10,10,,81253
1990-6,6107,11,11,,81308
1990-6,6098,12,12,,81594
1990-6,6113,13,13,,81759
1990-6,6106,14,14,,81796
1990-6,6095,15,15,,81904
1990-6,6068,16,16,,81964
1990-6,6104,17,17,,82025
1990-6,6078,18,18,,82110
1990-6,6066,19,19,,82122
1990-6,6108,20,20,,82602
1990-6,6082,21,21,,82901
1990-6,6105,22,22,,82923
1990-6,6097,23,23,,83282
1990-6,6099,24,24,,83595
1990-6,6109,25,25,,84114
1990-6,6081,26,26,,84459
1990-7,6111,1,1,,67779
1990-7,6094,2,2,,68039
1990-7,6106,3,3,,68364
1990-7,6063,4,4,,68629
1990-7,6083,5,5,,68711
1990-7,6062,6,6,,68747
1990-7,6102,7,7,,68972
1990-7,6103,8,8,,69007
1990-7,6096,9,9,,69062
1990-7,6072,10,10,,69168
1990-7,6069,11,11,,69229
1990-7,6107,12,12,,69242
1990-7,6082,13,13,,69271
1990-7,6071,14,14,,69306
1990-7,6093,15,15,,69315
1990-7,6066,16,16,,69410
1990-7,6084,17,17,,69419
1990-7,6068,18,18,,69629
1990-7,6104,19,19,,69845
1990-7,6095,20,20,,69900
1990-7,6113,21,21,,70080
1990-7,6081,22,22,,70282
1990-7,6101,23,23,,70384
1990-7,6098,24,24,,70433
1990-7,6078,25,25,,70572
1990-7,6097,26,26,,70950
1990-8,6094,1,1,,70880
1990-8,6103,2,2,,71247
1990-8,6111,3,3,,71272
1990-8,6084,4,4,,71647
1990-8,6083,5,5,,71840
1990-8,6063,6,6,,72023
1990-8,6072,7,7,,72188
1990-8,6102,8,8,,72231
1990-8,6096,9,9,,72303
1990-8,6062,10,10,,72364
1990-8,6107,11,11,,72621
1990-8,6106,12,12,,72843
1990-8,6066,13,13,,72843
1990-8,6069,14,14,,72935
1990-8,6068,15,15,,72988
1990-8,6095,16,16,,73209
1990-8,6113,17,17,,73273
1990-8,6098,18,18,,73309
1990-8,6071,19,19,,73599
1990-8,6093,20,20,,73741
1990-8,6078,21,21,,74028
1990-8,6082,22,22,,74294
1990-8,6105,23,23,,74522
1990-8,6081,24,24,,74719
1990-8,6104,25,25,,75193
1990-8,6100,26,26,,75485
1990-9,6083,1,1,,104734
1990-9,6094,2,2,,104810
1990-9,6084,3,3,,105514
1990-9,6111,4,4,,105688
1990-9,6102,5,5,,106433
1990-9,6103,6,6,,106585
1990-9,6063,7,7,,106892
1990-9,6062,8,8,,107471
1990-9,6107,9,9,,107647
1990-9,6106,10,10,,107796
1990-9,6096,11,11,,107994
1990-9,6072,12,12,,108063
1990-9,6071,13,13,,108186
1990-9,6093,14,14,,108207
1990-9,6095,15,15,,108459
1990-9,6082,16,16,,108889
1990-9,6081,17,17,,109044
1990-9,6069,18,18,,109047
1990-9,6115,19,19,,109509
1990-9,6068,20,20,,109573
1990-9,6098,21,21,,109704
1990-9,6104,22,22,,109800
1990-9,6114,23,23,,109850
1990-9,6113,24,24,,110060
1990-9,6097,25,25,,111060
1990-9,6066,26,26,,111555
1990-10,6111,1,1,,81332
1990-10,6084,2,2,,82496
1990-10,6083,3,3,,82618
1990-10,6063,4,4,,82659
1990-10,6062,5,5,,82698
1990-10,6094,6,6,,82824
1990-10,6071,7,7,,82898
1990-10,6102,8,8,,82927
1990-10,6103,9,9,,83348
1990-10,6069,10,10,,83511
1990-10,6068,11,11,,83728
1990-10,6082,12,12,,84105
1990-10,6072,13,13,,84316
1990-10,6107,14,14,,84320
1990-10,6104,15,15,,84377
1990-10,6096,16,16,,84519
1990-10,6066,17,17,,84698
1990-10,6078,18,18,,84907
1990-10,6093,19,19,,84952
1990-10,6098,20,20,,85136
1990-10,6106,21,21,,85178
1990-10,6081,22,22,,85249
1990-10,6095,23,23,,86021
1990-10,6113,24,24,,87096
1990-10,6100,25,25,,87218
1990-10,6105,26,26,,87345
1990-11,6111,1,1,,115290
1990-11,6102,2,2,,116015
1990-11,6083,3,3,,116401
1990-11,6094,4,4,,117249
1990-11,6103,5,5,,117369
1990-11,6063,6,6,,117369
1990-11,6062,7,7,,117721
1990-11,6106,8,8,,117875
1990-11,6066,9,9,,118049
1990-11,6084,10,10,,118183
1990-11,6107,11,11,,118403
1990-11,6071,12,12,,118412
1990-11,6104,13,13,,118992
1990-11,6096,14,14,,119038
1990-11,6081,15,15,,119088
1990-11,6113,16,16,,119257
1990-11,6098,17,17,,119326
1990-11,6093,18,18,,119334
1990-11,6072,19,19,,119462
1990-11,6068,20,20,,119534
1990-11,6078,21,21,,120027
1990-11,6069,22,22,,120179
1990-11,6099,23,23,,120463
1990-11,6095,24,24,,120940
1990-11,6105,25,25,,121031
1990-12,6111,1,1,,87320
1990-12,6083,2,2,,87396
1990-12,6102,3,3,,88225
1990-12,6062,4,4,,88361
1990-12,6084,5,5,,88458
1990-12,6103,6,6,,88727
1990-12,6094,7,7,,88896
1990-12,6096,8,8,,89137
1990-12,6069,9,9,,89503
1990-12,6071,10,10,,89616
1990-12,6068,11,11,,89780
1990-12,6063,12,12,,89892
1990-12,6095,13,13,,90521
1990-12,6107,14,14,,90551
1990-12,6072,15,15,,90663
1990-12,6101,16,16,,90683
1990-12,6113,17,17,,90735
1990-12,6066,18,18,,90752
1990-12,6098,19,19,,91116
1990-12,6082,20,20,,91368
1990-12,6081,21,21,,91387
1990-12,6099,22,22,,91395
1990-12,6104,23,23,,91526
1990-12,6078,24,24,,92024
1990-12,6093,25,25,,92178
1990-12,6106,26,26,,92513
1990-13,6094,1,1,,78435
1990-13,6084,2,2,,79091
1990-13,6111,3,3,,79160
1990-13,6083,4,4,,79306
1990-13,6063,5,5,,80025
1990-13,6069,6,6,,80184
1990-13,6062,7,7,,80269
1990-13,6102,8,8,,80421
1990-13,6103,9,9,,80501
1990-13,6107,10,10,,80643
1990-13,6068,11,11,,80798
1990-13,6066,12,12,,81216
1990-13,6106,13,13,,81237
1990-13,6113,14,14,,81249
1990-13,6071,15,15,,81254
1990-13,6096,16,16,,81293
1990-13,6082,17,17,,81356
1990-13,6093,18,18,,81535
1990-13,6078,19,19,,81636
1990-13,6081,20,20,,81790
1990-13,6097,21,21,,81820
1990-13,6072,22,22,,81964
1990-13,6098,23,23,,82289
1990-13,6101,24,24,,82338
1990-13,6104,25,25,,82472
1990-14,6111,1,1,,83637
1990-14,6083,2,2,,84713
1990-14,6094,3,3,,84785
1990-14,6084,4,4,,84928
1990-14,6063,5,5,,85465
1990-14,6062,6,6,,85695
1990-14,6082,7,7,,85735
1990-14,6068,8,8,,85996
1990-14,6103,9,9,,86346
1990-14,6106,10,10,,86351
1990-14,6081,11,11,,86586
1990-14,6096,12,12,,86899
1990-14,6113,13,13,,86901
1990-14,6101,14,14,,87116
1990-14,6107,15,15,,87216
1990-14,6095,16,16,,87433
1990-14,6102,17,17,,87444
1990-14,6099,18,18,,87474
1990-14,6071,19,19,,87552
1990-14,6066,20,20,,87838
1990-14,6098,21,21,,88022
1990-14,6078,22,22,,88084
1990-14,6100,23,23,,88430
1990-14,6072,24,24,,88517
1990-14,6104,25,25,,88774
1990-15,6094,1,1,,102820
1990-15,6111,2,2,,102981
1990-15,6083,3,3,,103353
1990-15,6084,4,4,,103741
1990-15,6062,5,5,,104422
1990-15,6107,6,6,,104997
1990-15,6063,7,7,,105270
1990-15,6095,8,8,,105602
1990-15,6106,9,9,,105672
1990-15,6072,10,10,,105864
1990-15,6066,11,11,,106082
1990-15,6082,12,12,,106149
1990-15,6098,13,13,,106225
1990-15,6068,14,14,,106289
1990-15,6081,15,15,,106336
1990-15,6119,16,16,,106433
