id,grandPrixId,name,qualyFormat,circuitId,scheduledLaps,posterURL
1974-10,great-britain,1974 John Player British Grand Prix,TWO_SESSION,brands-hatch,75,https://www.progcovers.com/motor/brands740720.jpg
1974-11,germany,Grosser Preis von Deutschland 1974,TWO_SESSION,nurburgring,14,https://www.progcovers.com/motor/nurburgring740804.jpg
1974-12,austria,Grosser Preis von Ã–sterreich 1974,TWO_SESSION,spielberg,54,https://www.progcovers.com/motor/osterreichring740818.jpg
1974-13,italy,Gran Premio d'Italia 1974,TWO_SESSION,monza,52,https://www.progcovers.com/motor/monza740908.jpg
1974-14,canada,Labatt's Canadian Grand Prix 1974,TWO_SESSION,mosport,80,https://www.progcovers.com/motor/mosport74.jpg
1974-15,united-states,1974 United States Grand Prix,TWO_SESSION,watkins-glen,59,https://www.progcovers.com/motor/watkinsglen741006.jpg
1975-01,argentina,Gran Premio de Argentina 1975,TWO_SESSION,buenos-aires,53,
1975-02,brazil,Grande PrÃªmio do Brasil 1975,TWO_SESSION,interlagos,40,
1975-03,south-africa,Lucky Strike Grand Prix of South Africa 1975,TWO_SESSION,kyalami,78,https://www.progcovers.com/motor/kyalami75.jpg
1975-04,spain,Gran Premio de España 1975,TWO_SESSION,montjuic,75,https://www.progcovers.com/motor/montjuic750427.jpg
1975-05,monaco,Grand Prix de Monaco 1975,TWO_SESSION,monaco,78,https://www.progcovers.com/motor/monaco750511.jpg
1975-06,belgium,1975 Belgian Grand Prix,TWO_SESSION,zolder,70,https://www.progcovers.com/motor/zolder750525.jpg
1975-07,sweden,Polar Sveriges Grand Prix 1975,TWO_SESSION,anderstorp,80,https://www.progcovers.com/motor/anderstorp750608.jpg
1975-08,netherlands,Grote Prijs van Nederland 1975,TWO_SESSION,zandvoort,75,https://www.progcovers.com/motor/zandvoort750622.jpg
1975-09,france,Grand Prix de France 1975,TWO_SESSION,paul-ricard,54,https://www.progcovers.com/motor/paulricard75.jpg
1975-10,great-britain,1975 John Player British Grand Prix,TWO_SESSION,silverstone,67,https://www.progcovers.com/motor/silverstone750719.jpg
1975-11,germany,Grosser Preis von Deutschland 1975,TWO_SESSION,nurburgring,14,https://www.progcovers.com/motor/nurburgring750803.jpg
1975-12,austria,Grosser Preis von Ã–sterreich 1975,TWO_SESSION,spielberg,54,https://www.progcovers.com/motor/osterreichring750817.jpg
1975-13,italy,Gran Premio d'Italia 1975,TWO_SESSION,monza,52,https://www.progcovers.com/motor/monza75.jpg
1975-14,united-states,1975 United States Grand Prix,TWO_SESSION,watkins-glen,59,https://www.progcovers.com/motor/watkinsglen751005.jpg
1976-01,brazil,Grande PrÃªmio do Brasil 1976,TWO_SESSION,interlagos,40,
1976-02,south-africa,The Citizen Grand Prix of South Africa 1976,TWO_SESSION,kyalami,78,https://www.progcovers.com/motor/kyalami760306.jpg
1976-03,united-states-west,1976 Long Beach Grand Prix,TWO_SESSION,long-beach,80,https://www.progcovers.com/motor/longbeach760328.jpg
1976-04,spain,Gran Premio de España 1976,TWO_SESSION,jarama,75,https://www.progcovers.com/motor/jarama76.jpg
1976-05,belgium,1976 Belgian Grand Prix,TWO_SESSION,zolder,70,https://www.progcovers.com/motor/zolder760516.jpg
1976-06,monaco,Grand Prix de Monaco 1976,TWO_SESSION,monaco,78,https://www.progcovers.com/motor/monaco760530.jpg
1976-07,sweden,Gislaved Sveriges Grand Prix 1976,TWO_SESSION,anderstorp,72,https://www.progcovers.com/motor/anderstorp760613.jpg
1976-08,france,Grand Prix de France 1976,TWO_SESSION,paul-ricard,54,https://www.progcovers.com/motor/paulricard760704.jpg
1976-09,great-britain,1976 John Player British Grand Prix,TWO_SESSION,brands-hatch,76,https://www.progcovers.com/motor/brands760718.jpg
1976-10,germany,Grosser Preis von Deutschland 1976,TWO_SESSION,nurburgring,14,https://www.progcovers.com/motor/nurburgring760801.jpg
1976-11,austria,Grosser Preis von Ã–sterreich 1976,TWO_SESSION,spielberg,54,https://www.progcovers.com/motor/oster76.jpg
1976-12,netherlands,Grote Prijs van Nederland 1976,TWO_SESSION,zandvoort,75,https://www.progcovers.com/motor/zandvoort760829.jpg
1976-13,italy,Gran Premio d'Italia 1976,TWO_SESSION,monza,52,https://www.progcovers.com/motor/monza76.jpg
1976-14,canada,Labatt's Canadian Grand Prix 1976,TWO_SESSION,mosport,80,https://www.progcovers.com/motor/mosport76.jpg
1976-15,united-states,1976 United States Grand Prix,TWO_SESSION,watkins-glen,59,https://www.progcovers.com/motor/watkinsglen761010.jpg
1976-16,japan,1976 Japanese Grand Prix,TWO_SESSION,fuji,73,https://www.progcovers.com/motor/fuji761024.jpg
1977-01,argentina,Gran Premio de Argentina 1977,TWO_SESSION,buenos-aires,53,https://www.progcovers.com/motor/interlagos770123.jpg
1977-02,brazil,Grande PrÃªmio do Brasil 1977,TWO_SESSION,interlagos,40,https://www.progcovers.com/motor/longbeach77.jpg
1977-03,south-africa,The Citizen Grand Prix of South Africa 1977,TWO_SESSION,kyalami,78,https://www.progcovers.com/motor/jarama77.jpg
1977-04,united-states-west,1977 Long Beach Grand Prix,TWO_SESSION,long-beach,80,https://www.progcovers.com/motor/monaco770522.jpg
1977-05,spain,Gran Premio de España 1977,TWO_SESSION,jarama,75,https://www.progcovers.com/motor/zolder770605.jpg
1977-06,monaco,Grand Prix de Monaco 1977,TWO_SESSION,monaco,76,https://www.progcovers.com/motor/anderstorp77.jpg
1977-07,belgium,1977 Belgian Grand Prix,TWO_SESSION,zolder,70,https://www.progcovers.com/motor/dijon77.jpg
1977-08,sweden,Gislaved Sveriges Grand Prix 1977,TWO_SESSION,anderstorp,72,https://www.progcovers.com/motor/silverstone770716.jpg
1977-09,france,Grand Prix de France 1977,TWO_SESSION,dijon,80,https://www.progcovers.com/motor/hockenheim770731.jpg
1977-10,great-britain,1977 John Player British Grand Prix,TWO_SESSION,silverstone,68,https://www.progcovers.com/motor/osterreichring770814.jpg
1977-11,germany,Grosser Preis von Deutschland 1977,TWO_SESSION,hockenheimring,47,https://www.progcovers.com/motor/zandvoort770828.jpg
1977-12,austria,Grosser Preis von Ã–sterreich 1977,TWO_SESSION,spielberg,54,https://www.progcovers.com/motor/monza77.jpg
1977-13,netherlands,Grote Prijs van Nederland 1977,TWO_SESSION,zandvoort,75,https://www.progcovers.com/motor/watkinsglen771002.jpg
1977-14,italy,Gran Premio d'Italia 1977,TWO_SESSION,monza,52,https://www.progcovers.com/motor/mosport77.jpg
1977-15,united-states,1977 Toyota United States Grand Prix,TWO_SESSION,watkins-glen,59,https://www.progcovers.com/motor/fuji771023.jpg
1977-16,canada,Labatt's Canadian Grand Prix 1977,TWO_SESSION,mosport,80,
1977-17,japan,1977 Japanese Grand Prix,TWO_SESSION,fuji,73,
1978-01,argentina,Gran Premio de Argentina 1978,TWO_SESSION,buenos-aires,53,https://www.progcovers.com/motor/buenosaires78.jpg
1978-02,brazil,Grande PrÃªmio do Brasil 1978,TWO_SESSION,jacarepagua,63,https://www.progcovers.com/motor/rio780129.jpg
1978-03,south-africa,The Citizen and Asseng Grand Prix of South Africa 1978,TWO_SESSION,kyalami,78,https://www.progcovers.com/motor/kyalami78.jpg
1978-04,united-states-west,1978 Long Beach Grand Prix,TWO_SESSION,long-beach,80,https://www.progcovers.com/motor/longbeach78_2.jpg
1978-05,monaco,Grand Prix de Monaco 1978,TWO_SESSION,monaco,75,https://www.progcovers.com/motor/monaco780507.jpg
1978-06,belgium,1978 Belgian Grand Prix,TWO_SESSION,zolder,70,https://www.progcovers.com/motor/zolder780521.jpg
1978-07,spain,Gran Premio de España 1978,TWO_SESSION,jarama,75,https://www.progcovers.com/motor/jarama78.jpg
1978-08,sweden,Sveriges Grand Prix 1978,TWO_SESSION,anderstorp,70,https://www.progcovers.com/motor/anderstorp780617.jpg
1978-09,france,Grand Prix de France 1978,TWO_SESSION,paul-ricard,54,https://www.progcovers.com/motor/paulricard780702.jpg
1978-10,great-britain,1978 John Player British Grand Prix,TWO_SESSION,brands-hatch,76,https://www.progcovers.com/motor/brands780716.jpg
1978-11,germany,Grosser Preis von Deutschland 1978,TWO_SESSION,hockenheimring,45,https://www.progcovers.com/motor/hockenheim780730.jpg
1978-12,austria,Grosser Preis von Ã–sterreich 1978,TWO_SESSION,spielberg,54,https://www.progcovers.com/motor/osterreichring780813.jpg
1978-13,netherlands,Grote Prijs van Nederland 1978,TWO_SESSION,zandvoort,75,https://www.progcovers.com/motor/zandvoort780827.jpg
1978-14,italy,Gran Premio d'Italia 1978,TWO_SESSION,monza,52,https://www.progcovers.com/motor/monza78.jpg
1978-15,united-states,1978 Toyota United States Grand Prix,TWO_SESSION,watkins-glen,59,https://www.progcovers.com/motor/watglen78.jpg
1978-16,canada,Grand Prix du Canada 1978,TWO_SESSION,montreal,70,https://www.progcovers.com/motor/montreal781008.jpg
1979-01,argentina,Gran Premio de Argentina 1979,TWO_SESSION,buenos-aires,53,https://www.progcovers.com/motor/interlagos79.jpg
1979-02,brazil,Grande PrÃªmio do Brasil 1979,TWO_SESSION,interlagos,40,https://www.progcovers.com/motor/kya79.jpg
1979-03,south-africa,Simba Grand Prix of South Africa 1979,TWO_SESSION,kyalami,78,https://www.progcovers.com/motor/longbeach79.jpg
1979-04,united-states-west,1979 Lubri Lon Long Beach Grand Prix,TWO_SESSION,long-beach,80,https://www.progcovers.com/motor/jarama790429.jpg
1979-05,spain,Gran Premio de España 1979,TWO_SESSION,jarama,75,https://www.progcovers.com/motor/zolder790513.jpg
1979-06,belgium,1979 Belgian Grand Prix,TWO_SESSION,zolder,70,https://www.progcovers.com/motor/monaco790527.jpg
1979-07,monaco,Grand Prix de Monaco 1979,TWO_SESSION,monaco,76,https://www.progcovers.com/motor/dijon79.jpg
1979-08,france,Grand Prix de France 1979,TWO_SESSION,dijon,80,https://www.progcovers.com/motor/silverstone790714.jpg
1979-09,great-britain,1979 Marlboro British Grand Prix,TWO_SESSION,silverstone,68,https://www.progcovers.com/motor/hockenheim790729.jpg
1979-10,germany,Grosser Preis von Deutschland 1979,TWO_SESSION,hockenheimring,45,https://www.progcovers.com/motor/zeltweg790812.jpg
1979-11,austria,Grosser Preis von Ã–sterreich 1979,TWO_SESSION,spielberg,54,https://www.progcovers.com/motor/zandvoort790826.jpg
1979-12,netherlands,Grote Prijs van Nederland 1979,TWO_SESSION,zandvoort,75,https://www.progcovers.com/motor/monza790909.jpg
1979-13,italy,Gran Premio d'Italia 1979,TWO_SESSION,monza,50,https://www.progcovers.com/motor/montreal790930.jpg
1979-14,canada,Grand Prix du Canada 1979,TWO_SESSION,montreal,72,https://www.progcovers.com/motor/watkinsglen791007.jpg
1979-15,united-states,1979 Toyota United States Grand Prix,TWO_SESSION,watkins-glen,59,
1980-01,argentina,Gran Premio de Argentina 1980,TWO_SESSION,buenos-aires,53,https://www.progcovers.com/motor/kyalami800301.jpg
1980-02,brazil,Grande PrÃªmio do Brasil 1980,TWO_SESSION,interlagos,40,https://www.progcovers.com/motor/longbeach800330.jpg
1980-03,south-africa,South African Grand Prix 1980,TWO_SESSION,kyalami,78,https://www.progcovers.com/motor/zolder800504.jpg
1980-04,united-states-west,1980 Toyota Grand Prix of Long Beach,TWO_SESSION,long-beach,80,https://www.progcovers.com/motor/monaco800518.jpg
1980-05,belgium,1980 Belgian Grand Prix,TWO_SESSION,zolder,72,https://www.progcovers.com/motor/paulricard800629.jpg
1980-06,monaco,Grand Prix de Monaco 1980,TWO_SESSION,monaco,76,https://www.progcovers.com/motor/brands800713.jpg
1980-07,france,Grand Prix de France 1980,TWO_SESSION,paul-ricard,54,https://www.progcovers.com/motor/hockenheim800810.jpg
1980-08,great-britain,1980 Marlboro British Grand Prix,TWO_SESSION,brands-hatch,76,https://www.progcovers.com/motor/oster80.jpg
1980-09,germany,Grosser Preis von Deutschland 1980,TWO_SESSION,hockenheimring,45,https://www.progcovers.com/motor/zandvoort800831.jpg
1980-10,austria,Grosser Preis von Ã–sterreich 1980,TWO_SESSION,spielberg,54,https://www.progcovers.com/motor/imola80.jpg
1980-11,netherlands,Grote Prijs van Nederland 1980,TWO_SESSION,zandvoort,72,https://www.progcovers.com/motor/montreal1980.jpg
1980-12,italy,Gran Premio d'Italia 1980,TWO_SESSION,imola,60,https://www.progcovers.com/motor/watglen80.jpg
1980-13,canada,Grand Prix Labatt du Canada 1980,TWO_SESSION,montreal,70,
1980-14,united-states,1980 Toyota United States Grand Prix,TWO_SESSION,watkins-glen,59,
1981-01,united-states-west,1981 Toyota Grand Prix of Long Beach,TWO_SESSION,long-beach,80,https://www.progcovers.com/motor/longbeach81.jpg
1981-02,brazil,Grande PrÃªmio do Brasil 1981,TWO_SESSION,jacarepagua,63,https://www.progcovers.com/motor/rio81.jpg
1981-03,argentina,Gran Premio de Argentina 1981,TWO_SESSION,buenos-aires,53,https://www.progcovers.com/motor/imola81.jpg
1981-04,san-marino,Gran Premio di San Marino 1981,TWO_SESSION,imola,60,https://www.progcovers.com/motor/zolder810517.jpg
1981-05,belgium,1981 Belgian Grand Prix,TWO_SESSION,zolder,70,https://www.progcovers.com/motor/monaco810531.jpg
1981-06,monaco,Grand Prix de Monaco 1981,TWO_SESSION,monaco,76,https://www.progcovers.com/motor/jarama81.jpg
1981-07,spain,Gran Premio de España 1981,TWO_SESSION,jarama,80,https://www.progcovers.com/motor/dijon81.jpg
1981-08,france,Grand Prix de France 1981,TWO_SESSION,dijon,80,https://www.progcovers.com/motor/silverstone810718.jpg
1981-09,great-britain,1981 Marlboro British Grand Prix,TWO_SESSION,silverstone,68,https://www.progcovers.com/motor/hockenheim810802.jpg
1981-10,germany,Grosser Preis von Deutschland 1981,TWO_SESSION,hockenheimring,45,https://www.progcovers.com/motor/oster81.jpg
1981-11,austria,Grosser Preis von Ã–sterreich 1981,TWO_SESSION,spielberg,53,https://www.progcovers.com/motor/zandvoort810830.jpg
1981-12,netherlands,Grote Prijs van Nederland 1981,TWO_SESSION,zandvoort,72,https://www.progcovers.com/motor/monza81.jpg
1981-13,italy,Gran Premio d'Italia 1981,TWO_SESSION,monza,52,https://www.progcovers.com/motor/montreal810927.jpg
1981-14,canada,Grand Prix Labatt du Canada 1981,TWO_SESSION,montreal,70,https://www.progcovers.com/motor/caesars811017.jpg
1981-15,caesars-palace,1981 Caesars Palace Grand Prix,TWO_SESSION,caesars-palace,75,
1982-01,south-africa,South African Grand Prix 1982,TWO_SESSION,kyalami,77,https://www.progcovers.com/motor/rio820321.jpg
1982-02,brazil,Grande PrÃªmio do Brasil 1982,TWO_SESSION,jacarepagua,63,https://www.progcovers.com/motor/longbeach82.jpg
1982-03,united-states-west,1982 Toyota Grand Prix of Long Beach,TWO_SESSION,long-beach,75,https://www.progcovers.com/motor/sanmarino82.jpg
1982-04,san-marino,Gran Premio di San Marino 1982,TWO_SESSION,imola,60,https://www.progcovers.com/motor/zolder82_2.jpg
1982-05,belgium,1982 Belgian Grand Prix,TWO_SESSION,zolder,70,https://www.progcovers.com/motor/monaco820523.jpg
1982-06,monaco,Grand Prix de Monaco 1982,TWO_SESSION,monaco,76,https://www.progcovers.com/motor/detroit820606.jpg
1982-07,detroit,1982 Detroit Grand Prix,TWO_SESSION,detroit,70,https://www.progcovers.com/motor/montreal820613.jpg
1982-08,canada,Grand Prix Labatt du Canada 1982,TWO_SESSION,montreal,70,https://www.progcovers.com/motor/zandvoort820703.jpg
1982-09,netherlands,Grote Prijs van Nederland 1982,TWO_SESSION,zandvoort,72,https://www.progcovers.com/motor/brands820718.jpg
1982-10,great-britain,1982 Marlboro British Grand Prix,TWO_SESSION,brands-hatch,76,https://www.progcovers.com/motor/paulricard820725.jpg
1982-11,france,Grand Prix de France 1982,TWO_SESSION,paul-ricard,54,https://www.progcovers.com/motor/hockenheim8208082.jpg
1982-12,germany,Grosser Preis von Deutschland 1982,TWO_SESSION,hockenheimring,45,https://www.progcovers.com/motor/zeltweg820815.jpg
1982-13,austria,Grosser Preis von Ã–sterreich 1982,TWO_SESSION,spielberg,53,https://www.progcovers.com/motor/dijon820829.jpg
1982-14,switzerland,Grosser Preis der Schweiz 1982,TWO_SESSION,dijon,80,https://www.progcovers.com/motor/monza820912.jpg
1982-15,italy,Gran Premio d'Italia 1982,TWO_SESSION,monza,52,https://www.progcovers.com/motor/caesarspalace820925.jpg
1982-16,caesars-palace,1982 Caesars Palace Grand Prix,TWO_SESSION,caesars-palace,75,
1983-01,brazil,Grande PrÃªmio do Brasil 1983,TWO_SESSION,jacarepagua,63,https://www.progcovers.com/motor/rio830313.jpg
1983-02,united-states-west,1983 Toyota Grand Prix of Long Beach,TWO_SESSION,long-beach,75,https://www.progcovers.com/motor/longbeach830327.jpg
1983-03,france,Grand Prix de France 1983,TWO_SESSION,paul-ricard,54,https://www.progcovers.com/motor/paulricard830417.jpg
1983-04,san-marino,Gran Premio di San Marino 1983,TWO_SESSION,imola,60,https://www.progcovers.com/motor/sanmarino83.jpg
1983-05,monaco,Grand Prix de Monaco 1983,TWO_SESSION,monaco,76,https://www.progcovers.com/motor/monaco830515.jpg
1983-06,belgium,1983 Belgian Grand Prix,TWO_SESSION,spa-francorchamps,40,https://www.progcovers.com/motor/spa830522.jpg
1983-07,detroit,1983 Detroit Grand Prix,TWO_SESSION,detroit,60,https://www.progcovers.com/motor/detroit830605.jpg
1983-08,canada,Grand Prix Labatt du Canada 1983,TWO_SESSION,montreal,70,https://www.progcovers.com/motor/montreal830612.jpg
1983-09,great-britain,1983 Marlboro British Grand Prix,TWO_SESSION,silverstone,67,https://www.progcovers.com/motor/silverstone830716.jpg
1983-10,germany,Grosser Preis von Deutschland 1983,TWO_SESSION,hockenheimring,45,https://www.progcovers.com/motor/hockenheim830807.jpg
1983-11,austria,Grosser Preis von Ã–sterreich 1983,TWO_SESSION,spielberg,53,https://www.progcovers.com/motor/zeltweg830814.jpg
1983-12,netherlands,Grote Prijs van Nederland 1983,TWO_SESSION,zandvoort,72,https://www.progcovers.com/motor/zandvoort830828.jpg
1983-13,italy,Gran Premio d'Italia 1983,TWO_SESSION,monza,52,https://www.progcovers.com/motor/monza83.jpg
1983-14,europe,1983 John Player Grand Prix of Europe,TWO_SESSION,brands-hatch,76,https://www.progcovers.com/motor/brands830925.jpg
1983-15,south-africa,Southern Sun Hotels South African Grand Prix 1983,TWO_SESSION,kyalami,77,https://www.progcovers.com/motor/kyalami83.jpg
1984-01,brazil,Grande PrÃªmio do Brasil 1984,TWO_SESSION,jacarepagua,61,https://www.progcovers.com/motor/rio84.jpg
1984-02,south-africa,National Panasonic South African Grand Prix 1984,TWO_SESSION,kyalami,75,https://www.progcovers.com/motor/kyalami84.jpg
1984-03,belgium,1984 Belgian Grand Prix,TWO_SESSION,zolder,70,https://www.progcovers.com/motor/zolder840429.jpg
1984-04,san-marino,Gran Premio di San Marino 1984,TWO_SESSION,imola,60,https://www.progcovers.com/motor/imola84.jpg
1984-05,france,Grand Prix de France 1984,TWO_SESSION,dijon,79,https://www.progcovers.com/motor/dijon840520.jpg
1984-06,monaco,Grand Prix de Monaco 1984,TWO_SESSION,monaco,76,https://www.progcovers.com/motor/monaco840603.jpg
1984-07,canada,Grand Prix Labatt du Canada 1984,TWO_SESSION,montreal,70,https://www.progcovers.com/motor/montreal840617.jpg
1984-08,detroit,1984 Detroit Grand Prix,TWO_SESSION,detroit,63,https://www.progcovers.com/motor/detroit84.jpg
1984-09,dallas,1984 Dallas Grand Prix,TWO_SESSION,dallas,68,https://www.progcovers.com/motor/dallas84.jpg
1984-10,great-britain,1984 John Player British Grand Prix,TWO_SESSION,brands-hatch,75,https://www.progcovers.com/motor/brands840722.jpg
1984-11,germany,Grosser Preis von Deutschland 1984,TWO_SESSION,hockenheimring,44,https://www.progcovers.com/motor/hockenheim840805.jpg
1984-12,austria,Grosser Preis von Ã–sterreich 1984,TWO_SESSION,spielberg,51,https://www.progcovers.com/motor/zeltweg840819.jpg
1984-13,netherlands,Grote Prijs van Nederland 1984,TWO_SESSION,zandvoort,71,https://www.progcovers.com/motor/zandvoort840826.jpg
1984-14,italy,Gran Premio d'Italia 1984,TWO_SESSION,monza,51,https://www.progcovers.com/motor/monza84.jpg
1984-15,europe,Grosser Preis von Europa 1984,TWO_SESSION,nurburgring,67,https://www.progcovers.com/motor/nurburgring841007.jpg
1984-16,portugal,Grande PrÃ©mio de Portugal 1984,TWO_SESSION,estoril,70,https://www.progcovers.com/motor/estoril841021.jpg
1985-01,brazil,Grande PrÃªmio do Brasil 1985,TWO_SESSION,jacarepagua,61,https://www.progcovers.com/motor/rio85.jpg
1985-02,portugal,Grande PrÃ©mio de Portugal 1985,TWO_SESSION,estoril,70,https://www.progcovers.com/motor/estoril850421.jpg
1985-03,san-marino,Gran Premio di San Marino 1985,TWO_SESSION,imola,60,https://www.progcovers.com/motor/imola85.jpg
1985-04,monaco,Grand Prix de Monaco 1985,TWO_SESSION,monaco,78,https://www.progcovers.com/motor/monaco850519.jpg
1985-05,canada,Grand Prix Labatt du Canada 1985,TWO_SESSION,montreal,70,https://www.progcovers.com/motor/spa850602.jpg
1985-06,detroit,1985 Detroit Grand Prix,TWO_SESSION,detroit,63,https://www.progcovers.com/motor/montreal85.jpg
1985-07,france,Grand Prix de France 1985,TWO_SESSION,paul-ricard,53,https://www.progcovers.com/motor/detroit850623.jpg
1985-08,great-britain,1985 Malboro British Grand Prix,TWO_SESSION,silverstone,66,https://www.progcovers.com/motor/paulricard85.jpg
1985-09,germany,Grosser Preis von Deutschland 1985,TWO_SESSION,nurburgring,67,https://www.progcovers.com/motor/silverstone850721.jpg
1985-10,austria,Grosser Preis von Ã–sterreich 1985,TWO_SESSION,spielberg,52,https://www.progcovers.com/motor/nurburgring850804.jpg
1985-11,netherlands,Grote Prijs van Nederland 1985,TWO_SESSION,zandvoort,70,https://www.progcovers.com/motor/zeltweg850818.jpg
1985-12,italy,Gran Premio d'Italia 1985,TWO_SESSION,monza,51,https://www.progcovers.com/motor/zandvoort850825.jpg
1985-13,belgium,1985 Belgian Grand Prix,TWO_SESSION,spa-francorchamps,43,https://www.progcovers.com/motor/monza85.jpg
1985-14,europe,1985 Shell Oils Grand Prix of Europe,TWO_SESSION,brands-hatch,75,https://www.progcovers.com/motor/spa850915.jpg
1985-15,south-africa,Southern Sun Hotels South African Grand Prix 1985,TWO_SESSION,kyalami,75,https://www.progcovers.com/motor/brands851006.jpg
1985-16,australia,1985 Mitsubishi Australian Grand Prix,TWO_SESSION,adelaide,82,https://www.progcovers.com/motor/kyalami85.jpg
1986-01,brazil,Grande PrÃªmio do Brasil 1986,TWO_SESSION,jacarepagua,61,https://www.progcovers.com/motor/jacarepagua86.jpg
1986-02,spain,Gran Premio Tio Pepe de EspaÃ±a 1986,TWO_SESSION,jerez,72,https://www.progcovers.com/motor/jerez86.jpg
1986-03,san-marino,Gran Premio di San Marino 1986,TWO_SESSION,imola,60,https://www.progcovers.com/motor/imola860427.jpg
1986-04,monaco,Grand Prix de Monaco 1986,TWO_SESSION,monaco,78,https://www.progcovers.com/motor/monaco860511.jpg
1986-05,belgium,1986 Belgian Grand Prix,TWO_SESSION,spa-francorchamps,43,https://www.progcovers.com/motor/spa860525.jpg
1986-06,canada,Grand Prix Labatt du Canada 1986,TWO_SESSION,montreal,69,https://www.progcovers.com/motor/montreal86.jpg
1986-07,detroit,1986 Detroit Grand Prix,TWO_SESSION,detroit,63,https://www.progcovers.com/motor/detroit86.jpg
1986-08,france,Grand Prix de France 1986,TWO_SESSION,paul-ricard,80,https://www.progcovers.com/motor/paulricard860706.jpg
1986-09,great-britain,1986 Shell Oils British Grand Prix,TWO_SESSION,brands-hatch,75,https://www.progcovers.com/motor/brands860713.jpg
1986-10,germany,Grosser Preis von Deutschland 1986,TWO_SESSION,hockenheimring,44,https://www.progcovers.com/motor/hockenheim860727.jpg
1986-11,hungary,Magyar NagydÃ­j 1986,TWO_SESSION,hungaroring,76,https://www.progcovers.com/motor/hungaroring860810.jpg
1986-12,austria,Grosser Preis von Ã–sterreich 1986,TWO_SESSION,spielberg,52,https://www.progcovers.com/motor/zeltweg86.jpg
1986-13,italy,Gran Premio d'Italia 1986,TWO_SESSION,monza,51,https://www.progcovers.com/motor/monza860907.jpg
1986-14,portugal,Grande PrÃ©mio de Portugal 1986,TWO_SESSION,estoril,70,https://www.progcovers.com/motor/estoril860921.jpg
1986-15,mexico,Gran Premio de México 1986,TWO_SESSION,mexico-city,68,https://www.progcovers.com/motor/mexico861012.jpg
1986-16,australia,1986 Foster's Australian Grand Prix,TWO_SESSION,adelaide,82,https://www.progcovers.com/motor/adelaide86.jpg
1987-01,brazil,Grande PrÃªmio do Brasil 1987,TWO_SESSION,jacarepagua,61,https://www.progcovers.com/motor/rio870412.jpg
1987-02,san-marino,Gran Premio di San Marino 1987,TWO_SESSION,imola,59,https://www.progcovers.com/motor/imola870503.jpg
1987-03,belgium,1987 Belgian Grand Prix,TWO_SESSION,spa-francorchamps,43,https://www.progcovers.com/motor/spa870517.jpg
1987-04,monaco,Grand Prix de Monaco 1987,TWO_SESSION,monaco,78,https://www.progcovers.com/motor/monaco870531.jpg
1987-05,detroit,1987 Detroit Grand Prix,TWO_SESSION,detroit,63,https://www.progcovers.com/motor/mon87.jpg
1987-06,france,Grand Prix de France 1987,TWO_SESSION,paul-ricard,80,https://www.progcovers.com/motor/detroit87.jpg
1987-07,great-britain,1987 Shell Oils British Grand Prix,TWO_SESSION,silverstone,65,https://www.progcovers.com/motor/paulricard870705.jpg
1987-08,germany,Mobil Grosser Preis von Deutschland 1987,TWO_SESSION,hockenheimring,44,https://www.progcovers.com/motor/silverstone870712.jpg
1987-09,hungary,Magyar NagydÃ­j 1987,TWO_SESSION,hungaroring,76,https://www.progcovers.com/motor/hockenheim870726.jpg
1987-10,austria,Grosser Preis von Ã–sterreich 1987,TWO_SESSION,spielberg,52,https://www.progcovers.com/motor/hungaroring87.jpg
1987-11,italy,Gran Premio d'Italia 1987,TWO_SESSION,monza,50,https://www.progcovers.com/motor/zeltweg870816.jpg
1987-12,portugal,Grande PrÃ©mio de Portugal 1987,TWO_SESSION,estoril,70,https://www.progcovers.com/motor/monza870906.jpg
1987-13,spain,Gran Premio Tio Pepe de EspaÃ±a 1987,TWO_SESSION,jerez,72,https://www.progcovers.com/motor/estoril870920.jpg
1987-14,mexico,Gran Premio de México 1987,TWO_SESSION,mexico-city,63,https://www.progcovers.com/motor/jerez87.jpg
1987-15,japan,1987 Fuji Television Japanese Grand Prix,TWO_SESSION,suzuka,51,https://www.progcovers.com/motor/mexico871018.jpg
1987-16,australia,1987 Foster's Australian Grand Prix,TWO_SESSION,adelaide,82,https://www.progcovers.com/motor/suzuka87.jpg
1988-01,brazil,Grande PrÃªmio do Brasil 1988,TWO_SESSION,jacarepagua,61,https://www.progcovers.com/motor/rio88.jpg
1988-02,san-marino,Gran Premio Kronenbourg di San Marino 1988,TWO_SESSION,imola,60,https://www.progcovers.com/motor/imola880501.jpg
1988-03,monaco,Grand Prix de Monaco 1988,TWO_SESSION,monaco,78,https://www.progcovers.com/motor/monaco880515.jpg
1988-04,mexico,Gran Premio de México 1988,TWO_SESSION,mexico-city,67,https://www.progcovers.com/motor/mexico880529.jpg
1988-05,canada,Grand Prix Molson du Canada 1988,TWO_SESSION,montreal,69,https://www.progcovers.com/motor/montreal880612.jpg
1988-06,detroit,1988 Enichem Detroit Grand Prix,TWO_SESSION,detroit,63,https://www.progcovers.com/motor/detroit88.jpg
1988-07,france,Rhone Poulenc Grand Prix de France 1988,TWO_SESSION,paul-ricard,80,https://www.progcovers.com/motor/paulricard880703.jpg
1988-08,great-britain,1988 Shell Oils British Grand Prix,TWO_SESSION,silverstone,65,https://www.progcovers.com/motor/silverstone880710.jpg
